id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where2|where0|where1|marriage0|marriage1|look0|look1|class
38719669|M|34|173|3|0.0|1|0|1|-1.0|0|5.0|1|-1|0|0|28.5|3|1|0|1|1|1|1|0
1629251|M|30|160|2|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|25.0|0|0|0|0|0|0|0|3
5285583|M|47|160|3|-1.0|1|-1|1|0.0|1|5.0|1|0|0|0|27.5|1|0|1|1|1|0|0|0
1600655|M|37|163|3|-1.0|0|0|0|0.0|0|0.0|0|0|0|0|25.0|0|0|0|0|0|0|0|3
16207264|M|28|166|3|0.0|0|0|0|-1.0|0|0.0|3|0|0|0|-1.0|1|0|1|0|0|0|0|3
3855568|M|32|168|3|0.0|1|-1|0|0.0|0|5.0|1|0|1|0|26.5|3|1|1|0|0|0|1|4
12060975|M|40|160|2|0.0|1|1|1|0.0|0|3.0|3|1|1|-1|28.0|3|1|0|0|0|1|0|1
12620404|M|28|162|1|0.0|1|-1|0|-1.0|0|3.0|3|0|0|0|24.0|3|1|0|0|0|0|0|4
21322493|M|26|153|1|-1.0|0|-1|0|-1.0|0|5.0|1|0|1|1|-1.0|3|0|0|0|0|0|0|2
18553716|M|35|158|2|1.0|1|-1|0|-1.0|0|5.0|3|1|1|0|22.5|1|0|-1|0|0|0|0|2
25638791|M|35|160|3|1.0|1|0|0|0.0|0|5.0|3|1|1|0|24.5|0|0|0|0|0|0|0|4
29713096|M|28|162|3|1.0|1|-1|1|0.0|0|5.0|1|-1|0|-1|24.0|3|-1|-1|0|0|1|1|2
17112374|M|30|158|2|0.0|1|0|0|-1.0|0|5.0|3|1|0|0|21.5|0|0|0|0|0|0|0|4
44670949|M|26|160|3|0.0|1|-1|0|0.0|1|5.0|3|1|-1|-1|23.0|0|0|0|0|0|0|0|1
22445580|M|29|165|3|0.0|1|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|1|0|0|0|0|0|3
1669408|M|34|160|3|-1.0|0|-1|0|-1.0|0|5.0|1|0|1|0|25.0|1|-1|-1|0|0|1|0|2
5080124|M|29|168|3|0.0|1|0|0|0.0|0|0.0|0|0|1|0|28.0|0|0|0|0|0|0|0|3
26966263|M|28|162|2|-1.0|1|-1|0|-1.0|0|5.0|1|1|0|-1|25.0|3|1|1|0|0|1|0|1
24240881|M|27|168|1|0.0|0|0|0|0.0|0|3.0|1|0|0|0|-1.0|4|0|-1|0|0|0|0|3
5235388|M|34|160|2|0.0|1|-1|0|0.0|0|5.0|1|1|0|0|25.0|2|0|0|0|0|0|0|4
8832207|M|31|163|3|0.0|1|-1|0|-1.0|0|5.0|1|1|1|1|25.0|4|0|-1|0|0|0|0|2
3052955|M|37|168|3|0.0|1|1|1|-1.0|0|3.0|0|0|0|0|23.5|3|0|0|0|0|0|0|3
93237077|M|26|164|2|0.0|1|-1|0|-1.0|0|5.0|1|-1|1|0|25.0|3|1|1|0|0|0|0|4
1503645|M|35|155|2|0.0|1|-1|0|0.0|0|0.0|1|0|1|0|25.0|3|-1|-1|0|0|0|0|2
2320282|M|32|163|3|-1.0|1|-1|0|0.0|0|5.0|1|1|1|1|24.0|3|-1|1|0|0|0|0|4
12648419|M|31|160|2|-1.0|1|-1|0|0.0|0|3.0|3|0|0|1|24.5|3|0|1|0|0|1|0|1
14980911|M|34|158|2|1.0|1|0|0|0.0|0|0.0|1|1|0|0|24.0|4|0|-1|0|0|0|0|3
3157418|M|27|165|2|0.0|0|-1|0|0.0|0|5.0|3|0|0|0|24.0|2|1|0|0|0|0|0|4
21412448|M|30|158|1|-1.0|1|-1|0|0.0|0|3.0|3|0|0|0|23.0|2|0|0|0|0|0|0|4
13328503|M|28|165|3|1.0|1|-1|0|0.0|0|5.0|3|0|1|0|27.5|3|1|1|0|0|0|0|4
20631364|M|27|167|2|0.0|1|-1|0|1.0|1|5.0|1|0|1|-1|33.5|1|0|1|0|0|0|0|1
11662364|M|31|160|5|-1.0|1|-1|0|1.0|0|5.0|1|-1|1|-1|-1.0|0|0|0|0|0|0|0|4
1427975|M|37|158|5|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|23.0|0|0|0|0|0|0|0|3
31014416|M|23|160|2|0.0|1|-1|0|0.0|1|3.0|3|0|1|1|-1.0|1|0|0|0|0|0|0|1
16070387|M|46|158|2|0.0|0|0|1|1.0|0|2.0|1|0|0|1|28.0|0|0|0|1|1|0|0|0
4428600|M|28|166|2|-1.0|1|-1|0|0.0|0|5.0|3|0|1|1|27.0|2|1|0|0|0|0|0|4
4369973|M|33|160|2|-1.0|1|-1|0|0.0|0|5.0|3|1|1|0|24.5|3|-1|-1|0|0|0|0|2
13808753|M|31|164|2|0.0|0|0|0|0.0|0|5.0|0|-1|0|0|25.0|1|1|0|0|0|1|0|3
23457106|M|26|165|2|-1.0|1|0|0|0.0|0|5.0|3|0|0|0|-1.0|3|1|1|0|0|0|1|4
1421888|M|40|156|3|1.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.0|4|0|-1|0|0|0|0|3
68799333|M|25|164|2|0.0|1|-1|0|-1.0|0|5.0|1|-1|1|0|-1.0|4|0|-1|1|0|0|1|2
10891773|M|28|167|1|1.0|1|-1|0|0.0|0|5.0|1|-1|1|-1|25.0|0|0|0|0|0|0|0|4
14359545|M|28|168|2|-1.0|1|-1|0|-1.0|0|5.0|1|0|1|1|25.0|4|0|-1|0|0|1|0|2
5282191|M|27|160|2|-1.0|1|-1|0|0.0|0|5.0|3|0|1|0|25.0|1|1|1|0|0|0|0|4
15760488|M|33|158|3|0.0|1|-1|0|0.0|0|5.0|0|0|1|0|-1.0|3|0|0|0|0|0|0|4
28790377|M|25|165|2|0.0|1|0|0|-1.0|0|5.0|1|0|0|0|24.0|0|0|0|0|0|0|0|4
5135865|M|30|175|2|1.0|1|-1|1|0.0|0|5.0|1|0|0|-1|-1.0|0|0|0|0|0|0|0|4
11963545|M|30|160|1|0.0|0|-1|0|-1.0|0|5.0|3|-1|1|0|25.0|4|0|-1|0|0|0|0|2
2849507|M|30|165|2|-1.0|1|0|0|0.0|0|0.0|0|0|1|1|25.0|0|0|0|0|0|0|0|3
1287003|M|30|163|2|-1.0|1|-1|0|-1.0|0|5.0|1|1|1|0|25.0|2|-1|1|0|0|0|0|4
21367460|M|27|166|2|0.0|1|-1|0|-1.0|1|3.0|1|1|0|-1|24.5|3|0|1|1|0|1|0|1
17158645|M|45|170|1|0.0|1|0|1|0.0|0|0.0|3|-1|-1|-1|30.0|0|0|0|1|0|0|0|0
18127720|M|36|166|2|0.0|1|-1|0|0.0|0|5.0|3|0|1|1|25.0|3|1|0|0|0|1|1|1
2903552|M|36|155|3|-1.0|0|-1|0|0.0|0|3.0|1|0|1|0|21.0|1|-1|-1|1|0|0|0|2
3850876|M|30|160|3|1.0|1|1|0|0.0|0|0.0|0|1|0|0|23.0|0|0|0|0|0|0|0|3
12063883|M|33|160|2|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|22.5|0|0|0|0|0|0|0|4
1649325|M|36|168|3|0.0|1|0|0|-1.0|0|5.0|1|1|0|0|24.5|0|0|0|0|0|0|0|4
3812145|M|32|160|3|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.5|3|0|0|0|0|0|0|3
5307022|M|68|157|3|-1.0|1|-1|1|1.0|0|0.0|1|1|0|1|-1.0|2|0|0|1|1|0|0|0
8977296|M|35|160|3|0.0|1|-1|0|0.0|0|5.0|1|0|0|0|25.0|3|1|1|0|0|0|0|4
19133268|M|35|164|1|-1.0|1|-1|0|0.0|0|5.0|3|1|1|0|27.5|1|1|1|0|0|1|1|1
10356510|M|31|163|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|25.5|0|0|0|0|0|0|0|4
2645838|M|30|163|3|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|25.0|3|-1|1|0|0|0|0|3
4443867|M|33|160|1|-1.0|1|-1|0|-1.0|1|5.0|-1|0|1|0|22.5|3|-1|-1|0|0|0|0|2
25447129|M|28|164|3|0.0|1|-1|0|0.0|0|5.0|3|0|1|1|25.0|3|-1|1|0|0|0|1|4
45487092|M|29|160|1|-1.0|1|0|0|0.0|0|5.0|3|1|1|0|25.0|1|0|-1|0|0|0|1|2
42252237|M|25|160|3|1.0|0|0|0|0.0|0|5.0|1|1|0|1|-1.0|3|-1|-1|0|0|1|0|2
1291585|M|38|160|3|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|26.5|3|0|0|0|0|0|0|3
22793689|M|36|163|2|0.0|1|1|1|0.0|0|2.0|3|-1|1|-1|26.5|2|0|1|0|0|1|1|1
2750398|M|30|168|3|0.0|1|-1|0|0.0|0|3.0|0|0|0|0|27.0|3|1|0|0|0|1|0|1
1944051|M|33|160|3|0.0|1|-1|0|0.0|0|3.0|1|1|1|0|22.5|3|1|0|0|0|0|0|4
3070785|M|29|165|3|0.0|1|-1|0|0.0|0|3.0|3|1|1|0|-1.0|0|0|0|0|0|0|0|4
14836326|M|31|165|5|0.0|1|-1|0|0.0|0|0.0|3|1|0|0|25.0|0|0|0|0|0|0|0|4
13754724|M|37|154|2|0.0|1|-1|0|-1.0|0|2.0|3|1|0|0|20.0|3|0|0|0|0|0|0|4
30872443|M|27|162|2|0.0|0|0|0|0.0|0|5.0|3|1|1|1|25.5|1|1|0|0|0|0|0|4
33408157|M|29|168|3|0.0|1|-1|0|0.0|0|5.0|1|1|1|1|27.5|0|0|0|0|0|1|0|1
26682986|M|24|158|1|0.0|1|-1|0|-1.0|0|5.0|1|0|1|1|22.5|2|0|0|0|0|0|1|4
1336546|M|40|160|2|0.0|1|-1|1|-1.0|0|3.0|0|0|1|0|22.5|3|0|-1|0|0|1|0|2
39338506|M|26|160|3|2.0|0|-1|0|2.0|0|5.0|3|1|1|0|45.0|0|0|0|0|0|0|0|4
27860112|M|21|162|1|0.0|1|-1|0|1.0|0|3.0|1|-1|1|0|27.5|3|0|-1|0|0|1|0|2
17425257|M|48|160|4|2.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|-1|1|1|0|0|0|3
3383287|M|27|168|2|-1.0|1|-1|0|0.0|1|5.0|3|0|0|0|27.5|3|-1|1|0|0|0|0|1
20402198|M|31|164|2|-1.0|1|-1|0|0.0|1|5.0|3|0|0|-1|25.0|3|1|0|0|0|1|0|1
1655746|M|36|166|3|1.0|1|-1|0|0.0|0|0.0|0|0|0|0|26.0|0|0|0|0|0|0|0|3
2040695|M|32|160|2|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|22.5|0|0|0|0|0|0|0|3
15292558|M|31|168|2|0.0|0|1|1|-1.0|0|3.0|3|0|1|0|25.5|3|0|0|0|0|0|0|4
19402503|M|45|165|1|-1.0|0|-1|0|0.0|0|5.0|3|1|-1|0|30.0|1|-1|-1|1|1|1|1|0
44555784|M|26|165|2|1.0|1|-1|0|0.0|0|3.0|3|1|1|-1|25.0|3|0|1|0|0|0|0|4
12578061|M|31|172|2|-1.0|1|-1|0|0.0|0|2.0|3|1|1|0|31.0|3|0|1|0|0|0|0|4
12680747|M|28|160|2|-1.0|1|-1|0|-1.0|0|5.0|3|0|0|-1|21.0|2|0|0|0|0|0|0|4
17784067|M|32|165|3|0.0|1|-1|0|-1.0|0|5.0|1|0|0|0|23.0|0|0|0|0|0|1|0|1
11669921|M|32|155|2|-1.0|1|0|0|0.0|0|2.0|1|1|0|0|22.5|1|0|-1|1|0|0|0|3
13137086|M|37|160|2|-1.0|1|0|0|0.0|0|5.0|1|0|0|0|24.0|1|0|-1|1|1|1|0|0
15545832|M|30|168|3|0.0|1|0|0|1.0|0|0.0|1|-1|1|0|32.5|2|1|0|0|0|0|0|3
39421718|M|31|165|2|-1.0|1|-1|1|0.0|0|5.0|0|-1|1|-1|26.0|3|1|0|1|1|1|0|0
19325867|M|59|160|2|0.0|1|-1|0|0.0|0|3.0|3|1|-1|0|31.0|0|0|0|1|1|1|0|0
42900137|M|24|165|2|0.0|1|0|0|0.0|0|5.0|3|1|1|0|22.5|0|0|0|0|0|0|1|4
3438860|M|35|163|2|1.0|1|1|1|0.0|0|5.0|0|0|1|1|26.5|3|1|1|0|0|0|0|4
3716320|M|63|157|2|0.0|1|-1|1|-1.0|0|0.0|3|1|0|0|24.0|1|-1|-1|1|1|1|0|0
45228199|M|24|169|1|-1.0|1|0|0|1.0|0|5.0|1|0|1|0|30.0|3|0|1|0|0|0|0|4
7132376|M|27|160|1|-1.0|1|0|0|1.0|0|3.0|1|0|0|0|22.5|2|1|0|0|0|0|0|3
1065505|M|35|169|5|0.0|1|-1|0|-1.0|0|5.0|3|1|1|0|25.0|3|1|0|0|0|0|0|4
2243282|M|37|165|2|-1.0|0|0|0|0.0|0|0.0|0|0|0|0|37.5|3|-1|-1|0|0|0|0|3
26399564|M|25|155|2|-1.0|1|-1|0|0.0|0|5.0|3|-1|1|0|27.5|2|1|0|0|0|0|0|4
14964657|M|33|169|3|0.0|1|-1|0|0.0|0|3.0|1|1|1|1|25.5|3|1|1|0|0|0|0|4
23217434|M|29|160|3|0.0|1|-1|0|1.0|0|5.0|3|-1|1|1|-1.0|1|0|-1|0|0|1|0|2
34939950|M|30|164|1|1.0|0|1|1|0.0|0|2.0|-1|-1|1|0|-1.0|2|1|0|0|0|0|0|3
12321677|M|32|160|2|0.0|1|-1|0|0.0|0|3.0|1|1|1|0|25.5|4|0|-1|0|0|1|0|2
5333227|M|32|163|2|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|25.0|0|0|0|0|0|0|0|4
2532262|M|28|161|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.5|0|0|0|0|0|0|0|3
24820174|M|31|160|2|-1.0|1|0|0|0.0|0|5.0|0|0|0|0|-1.0|3|-1|1|0|0|1|0|1
12166679|M|34|165|2|-1.0|1|-1|0|-1.0|0|5.0|3|1|1|-1|22.0|3|1|1|1|0|1|0|1
1810979|M|31|168|2|0.0|1|-1|0|0.0|0|0.0|1|0|0|0|-1.0|2|1|0|0|0|0|0|3
14588153|M|38|155|3|0.0|1|0|1|0.0|0|0.0|3|-1|0|0|22.5|1|-1|1|1|0|1|0|0
11500002|M|32|160|2|-1.0|1|-1|0|0.0|0|0.0|1|-1|1|0|24.5|4|0|-1|0|0|0|0|2
3265594|M|31|160|2|-1.0|1|-1|0|0.0|0|0.0|0|0|1|-1|27.5|1|1|0|0|0|0|0|3
1332179|M|32|160|2|1.0|1|-1|0|0.0|1|5.0|1|1|0|-1|24.0|3|1|0|0|0|1|0|1
24281144|M|28|165|2|-1.0|1|0|0|0.0|0|5.0|3|0|1|0|27.5|2|1|0|0|0|1|0|1
13992204|M|30|166|3|0.0|1|0|1|-1.0|0|3.0|1|1|1|0|25.5|1|0|0|0|0|0|1|4
1623453|M|37|164|5|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.0|3|1|1|0|0|0|0|3
43370375|M|25|160|1|-1.0|1|-1|0|0.0|1|3.0|1|1|0|0|45.0|1|1|0|0|0|0|0|1
16848289|M|48|162|2|0.0|1|-1|1|0.0|0|5.0|1|0|0|0|30.0|3|0|0|1|1|0|1|0
14985110|M|29|165|1|0.0|1|-1|0|1.0|0|5.0|0|1|0|0|-1.0|0|0|0|1|1|1|1|0
28561535|M|26|170|3|0.0|1|0|0|1.0|0|0.0|3|1|0|1|35.0|0|0|0|0|0|0|0|4
14746204|M|51|160|2|0.0|1|-1|1|1.0|0|5.0|1|1|0|0|29.0|3|0|1|1|1|0|0|0
29646627|M|28|163|1|-1.0|1|-1|0|0.0|0|5.0|3|1|1|1|26.0|1|0|0|1|1|1|0|0
4980112|M|27|165|1|0.0|1|-1|0|0.0|0|5.0|1|0|1|1|28.0|1|1|0|0|0|0|0|4
20700722|M|32|158|2|-1.0|0|-1|0|0.0|1|2.0|1|0|1|0|25.0|0|0|0|0|0|0|1|1
29158378|M|31|162|3|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|31.0|1|1|1|0|0|0|1|4
5349208|M|28|163|2|-1.0|1|-1|0|-1.0|0|5.0|1|0|1|-1|24.0|3|0|-1|0|0|0|0|2
6561918|M|31|158|2|0.0|1|0|0|-1.0|0|3.0|3|1|0|0|23.0|4|0|-1|0|0|0|0|2
14203120|M|41|163|2|0.0|1|-1|0|0.0|0|0.0|0|0|1|1|-1.0|1|0|-1|0|0|0|0|3
19691327|M|31|160|3|-1.0|1|-1|0|0.0|0|5.0|3|1|0|-1|22.5|1|0|0|0|0|0|1|4
1805574|M|32|162|3|-1.0|1|-1|0|0.0|0|5.0|3|0|0|0|26.0|3|1|1|0|0|0|0|4
1179062|M|31|170|2|0.0|1|-1|0|0.0|0|2.0|1|1|1|-1|26.0|4|1|0|0|0|0|0|4
3197402|M|32|160|2|0.0|1|1|1|1.0|0|0.0|0|0|0|0|25.5|1|-1|1|0|0|0|0|3
4707793|M|33|164|3|0.0|1|1|0|0.0|0|3.0|1|0|1|0|30.0|1|0|1|0|0|0|0|4
19591344|M|24|160|3|0.0|0|-1|0|0.0|0|5.0|3|0|0|1|23.0|3|1|0|1|1|0|0|0
4331464|M|31|162|3|1.0|1|-1|1|0.0|0|5.0|3|0|1|0|26.5|0|0|0|0|0|0|0|4
19909212|M|30|164|2|-1.0|1|-1|0|0.0|0|3.0|1|-1|0|0|25.0|2|-1|1|0|0|0|1|4
23257119|M|35|155|1|1.0|1|-1|0|1.0|0|3.0|1|0|1|0|-1.0|0|0|0|0|0|0|0|4
3642582|M|33|161|3|1.0|1|-1|0|-1.0|0|5.0|3|0|1|0|24.0|4|0|-1|0|0|0|0|2
2624134|M|33|156|2|0.0|1|-1|0|-1.0|0|5.0|1|0|1|1|23.0|3|0|-1|0|0|0|0|2
1475450|M|36|163|2|0.0|1|-1|1|-1.0|0|0.0|0|1|0|1|26.5|0|0|0|0|0|0|0|3
20590200|M|34|160|3|0.0|1|0|0|0.0|0|0.0|3|1|0|0|-1.0|3|-1|-1|0|0|0|0|2
18396749|M|28|165|2|0.0|1|0|0|0.0|0|5.0|-4|-1|0|-1|24.5|0|0|0|0|0|0|0|3
22441896|M|43|170|2|-1.0|0|-1|1|0.0|0|0.0|0|0|0|0|-1.0|1|0|1|1|0|0|0|3
1264292|M|37|160|3|1.0|1|-1|0|0.0|0|0.0|1|0|1|0|-1.0|0|0|0|0|0|0|0|3
10696581|M|29|163|3|0.0|1|-1|0|-1.0|0|5.0|1|-1|1|1|23.0|0|0|0|0|0|0|0|4
2823461|M|33|158|2|1.0|1|-1|0|1.0|0|5.0|1|1|0|1|24.0|4|0|-1|0|0|0|0|2
64894025|M|36|160|2|-1.0|1|0|0|-1.0|0|5.0|0|0|0|0|26.0|0|0|0|1|1|1|0|0
22502737|M|39|165|1|0.0|0|-1|0|0.0|0|2.0|3|-1|0|0|-1.0|2|-1|1|1|0|0|0|3
15470282|M|28|170|3|0.0|1|-1|0|-1.0|0|0.0|3|-1|1|1|26.5|3|1|0|0|0|0|0|4
20362670|M|32|162|2|-1.0|1|-1|0|-1.0|0|5.0|1|0|0|0|24.5|1|0|0|0|0|1|0|1
46386950|M|34|130|1|-1.0|1|-1|0|-1.0|0|5.0|1|1|1|-1|50.0|1|1|0|1|1|0|0|0
14707392|M|30|164|3|-1.0|1|-1|0|0.0|0|3.0|3|1|1|-1|25.0|0|0|0|0|0|0|0|4
34367842|M|24|168|3|0.0|1|-1|0|-1.0|0|2.0|3|1|0|-1|-1.0|3|0|0|0|0|0|1|4
12790375|M|29|161|3|-1.0|1|-1|0|0.0|0|0.0|1|0|0|0|27.5|3|0|0|0|0|0|0|3
50412895|M|32|157|1|-1.0|0|-1|0|0.0|0|3.0|1|1|0|-1|24.0|3|-1|-1|1|0|0|0|2
5284353|M|28|155|2|0.0|1|-1|0|-1.0|0|3.0|1|0|1|1|20.0|0|0|0|0|0|0|0|4
4226002|M|27|165|3|0.0|1|-1|0|-1.0|0|5.0|1|1|0|-1|23.5|1|-1|-1|0|0|1|0|2
28675274|M|25|160|3|1.0|1|-1|0|0.0|0|5.0|3|0|1|1|-1.0|3|1|0|0|0|0|0|4
22335755|M|27|163|2|-1.0|1|-1|0|0.0|0|5.0|3|1|0|0|23.5|2|-1|1|0|0|1|1|1
21406412|M|30|168|3|0.0|0|0|0|0.0|0||1|0|0|1|-1.0|3|0|0|0|0|1|0|3
20454852|M|29|156|2|-1.0|1|0|0|0.0|0|3.0|3|1|1|1|22.0|3|1|0|0|0|0|0|4
12867165|M|31|167|3|0.0|0|-1|0|0.0|0|5.0|1|1|1|0|27.5|0|0|0|0|0|0|0|4
102132489|M|24|160|1|0.0|1|-1|0|0.0|0|3.0|0|0|0|0|27.5|1|0|0|0|0|0|0|4
12245571|M|30|163|3|-1.0|1|-1|0|0.0|1|5.0|3|1|1|0|25.0|1|1|1|0|0|0|1|1
22951383|M|34|156|3|-1.0|1|0|0|-1.0|0|5.0|1|1|1|0|22.5|1|-1|-1|0|0|1|0|2
3764037|M|34|162|2|0.0|1|-1|0|0.0|0|3.0|1|0|1|1|27.5|0|0|0|1|1|0|0|0
37140228|M|25|160|3|1.0|1|1|0|0.0|0|2.0|0|1|1|1|25.0|0|0|0|0|0|0|1|4
3316485|M|33|158|3|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.5|0|0|0|0|0|0|0|3
18041777|M|30|165|3|0.0|1|-1|0|0.0|0|0.0|3|0|0|0|-1.0|3|1|1|0|0|0|0|3
15262355|M|35|160|2|0.0|1|0|0|0.0|0|5.0|1|1|1|0|24.0|3|0|0|0|0|0|0|4
15105366|M|28|160|2|-1.0|1|-1|0|0.0|0|5.0|3|-1|1|-1|26.0|3|0|1|1|1|0|1|0
18477091|M|23|167|2|0.0|0|-1|0|-1.0|0|3.0|3|-1|1|0|24.0|0|0|0|0|0|1|0|1
27385167|M|28|168|3|-1.0|1|-1|0|0.0|0|5.0|1|0|0|-1|-1.0|3|-1|1|0|0|0|0|4
29792192|M|27|165|3|0.0|1|1|0|0.0|0|5.0|1|1|1|1|24.5|3|0|0|0|0|0|0|4
2646334|M|30|162|2|-1.0|1|-1|0|0.0|0|5.0|1|1|1|1|24.5|3|1|0|0|0|0|0|4
1787025|M|31|155|3|-1.0|1|-1|0|1.0|0|5.0|3|1|1|-1|27.0|3|0|1|0|0|0|0|4
18649126|M|34|163|3|1.0|1|0|0|0.0|0|2.0|1|0|1|0|26.0|3|0|0|0|0|0|1|4
29171759|M|28|176|3|0.0|1|-1|0|0.0|0|5.0|3|1|0|0|20.0|3|0|0|0|0|0|0|4
1313957|M|32|169|2|1.0|1|-1|0|0.0|1|5.0|3|-1|0|0|28.5|0|0|0|1|0|0|0|1
41364455|M|27|158|3|-1.0|1|1|0|0.0|0||1|1|1|-1|-1.0|1|-1|-1|0|0|0|0|3
12930256|M|39|158|2|-1.0|1|-1|1|1.0|0|5.0|1|1|-1|1|30.5|3|-1|-1|0|0|0|0|2
2201174|M|36|162|2|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.5|0|0|0|0|0|0|0|3
18116883|M|32|160|1|-1.0|1|-1|0|-1.0|0|5.0|1|1|0|1|25.0|3|0|-1|1|1|1|0|0
27854597|M|29|159|1|0.0|1|-1|0|0.0|0|5.0|1|0|1|0|27.0|3|1|0|0|0|0|0|4
2997830|M|33|157|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.0|2|1|0|0|0|0|0|3
12584752|M|29|162|1|-1.0|1|0|0|2.0|0|5.0|1|0|1|1|25.0|3|1|0|0|0|0|0|4
3487966|M|32|164|3|-1.0|1|0|0|0.0|0|0.0|0|0|1|0|24.0|3|-1|1|0|0|0|0|3
1378780|M|32|168|3|0.0|1|-1|0|-1.0|0|0.0|0|0|0|0|26.5|3|0|0|0|0|0|1|3
11733898|M|30|162|3|0.0|1|-1|0|1.0|0|5.0|3|1|1|1|-1.0|3|0|0|0|0|0|0|4
2543916|M|29|165|2|-1.0|1|-1|0|-1.0|0|5.0|1|0|1|1|45.0|3|1|0|0|0|0|0|4
14543529|M|25|160|2|0.0|1|-1|1|0.0|0|0.0|0|0|0|1|-1.0|3|-1|-1|0|0|0|0|2
60745658|M|24|158|2|0.0|1|-1|0|-1.0|0|3.0|-1|0|0|0|21.0|0|0|0|0|0|0|0|3
21847617|M|34|160|2|0.0|1|-1|0|0.0|0|5.0|1|0|1|1|25.0|3|1|0|0|0|0|0|4
28648265|M|28|168|3|0.0|1|-1|0|0.0|0|5.0|3|0|0|0|31.0|2|0|1|0|0|0|0|4
11578933|M|33|160|3|1.0|0|0|0|-1.0|0|0.0|0|0|0|0|22.5|3|1|0|0|0|0|0|3
3522290|M|28|156|1|-1.0|0|-1|0|-1.0|1|2.0|3|0|1|0|22.0|3|1|0|0|0|0|0|1
25290445|M|28|163|3|-1.0|1|0|0|0.0|0|0.0|3|-1|0|0|-1.0|0|0|0|0|0|0|0|3
15927140|M|29|168|2|0.0|1|0|0|-1.0|0|3.0|0|0|1|1|25.0|3|1|0|0|0|1|1|1
3683433|M|30|163|3|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|20.5|0|0|0|0|0|0|0|3
9831352|M|32|168|2|-1.0|1|-1|0|1.0|0|5.0|1|0|1|0|-1.0|2|-1|1|0|0|0|0|4
32857860|M|24|163|2|-1.0|1|0|0|-1.0|0|3.0|3|0|1|0|22.5|1|0|-1|0|0|0|0|2
2842871|M|30|160|2|0.0|1|0|0|0.0|0|5.0|0|1|0|1|23.5|1|1|0|0|0|1|0|1
12575844|M|38|165|3|3.0|1|1|1|0.0|0|5.0|1|0|0|0|28.0|4|0|-1|0|0|0|1|2
1213637|M|39|165|2|0.0|1|1|1|1.0|0|5.0|3|0|0|0|26.5|1|0|0|1|1|1|1|0
12153414|M|35|162|3|0.0|1|-1|0|0.0|0|5.0|3|0|1|0|24.5|3|1|1|0|0|1|0|1
20775759|M|35|155|3|1.0|1|1|0|1.0|0|5.0|3|1|0|0|22.5|3|0|-1|0|0|0|0|2
2550485|M|27|168|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|1|30.0|0|0|0|0|0|0|0|4
1319153|M|31|175|2|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|18.333333333333332|0|0|0|0|0|0|0|3
1985132|M|33|165|3|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|23.5|1|1|0|0|0|0|0|3
11936789|M|27|159|1|-1.0|1|-1|0|0.0|0|3.0|3|0|1|0|24.0|4|0|-1|0|0|0|0|2
3598226|M|33|155|2|-1.0|1|-1|0|-1.0|0|5.0|3|0|1|0|20.5|2|1|0|1|0|0|1|4
24148695|M|30|161|3|0.0|1|-1|0|-1.0|0|5.0|3|0|1|-1|22.0|3|0|0|0|0|1|0|1
2330254|M|29|160|1|-1.0|1|-1|0|0.0|0|5.0|1|1|1|-1|28.5|3|1|1|0|0|0|0|4
2209273|M|25|158|3|0.0|1|0|0|0.0|0|5.0|3|1|1|1|21.0|3|0|0|0|0|0|0|4
27508261|M|35|158|3|0.0|1|-1|0|0.0|0|5.0|1|1|0|1|-1.0|1|0|0|1|0|0|1|4
23735829|M|31|166|1|-1.0|1|-1|0|1.0|0|5.0|3|0|0|0|-1.0|1|0|0|1|1|0|0|0
4089942|M|33|164|3|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|27.5|3|1|0|0|0|0|0|4
11913215|M|28|168|2|0.0|1|-1|0|0.0|0|5.0|3|1|0|-1|26.0|0|0|0|0|0|0|0|4
3312330|M|31|172|3|0.0|1|-1|1|-1.0|0|5.0|3|1|1|-1|25.0|1|1|0|0|0|0|1|4
4076998|M|27|160|3|-1.0|0|1|0|0.0|0|5.0|1|0|1|0|22.5|3|1|1|0|0|0|1|4
