id|gender|age|where|height|edu|marriage|salary|nation|job|car|house|look|body|face|hair|weight|smoke|drink|child|parent|bmi
5284353|M|-1.0|0,0,0|-1.0|2|0,0|0|1|在校学生|-1|0|NA|-1|0|3|-1.0|1|0|1|1|-1.0
4226002|M|-1.0|0,0,0|1.0|3|0,0|0|1|金融/证券/投资/保险|-1|0|1,0|-1|0|5|0.0|1|1|0|-1|0.0
28675274|M|-1.0|0,0,0|-1.0|3|0,0|1|1|高级管理|-1|0|0,0|0|0|5||3|0|1|1|-1.0
22335755|M|-1.0|0,0,0|1.0|2|0,0|-1|1|财会/审计/统计|-1|0|1,1|0|0|5|0.0|3|1|0|0|0.0
21406412|M|0.0|0,0,0|2.0|3|0,0|0|0|销售|NA|0|1,0|NA|0|其它||1|NA|NA|1|-1.0
20454852|M|0.0|0,0,0|-1.0|2|0,0|-1|1|人力资源/行政/后勤|NA|0|0,0|0|0|3|-1.0|3|1|1|1|0.0
12867165|M|0.0|0,0,0|2.0|3|0,0|0|0|咨询/顾问|-1|0|NA|0|0|5|2.0|1|1|1|0|2.0
102132489|M|-1.0|0,0,0|-1.0|1|0,0|0|1|人力资源/行政/后勤|-1|0|0,0|0|0|3|2.0|NA|NA|NA|NA|2.0
12245571|M|0.0|0,0,0|1.0|3|0,0|-1|1|人力资源/行政/后勤|-1|0|0,1|0|1|5|1.0|3|1|1|0|1.0
22951383|M|2.0|0,0,0|-1.0|3|0,0|-1|1|教育/培训|NA|0|1,0|-1|NA|5|0.0|1|1|1|NA|0.0
3764037|M|2.0|0,0,0|0.0|2|1,1|0|1|计算机/互联网/IT|-1|0|NA|0|0|3|2.0|1|0|1|1|2.0
37140228|M|-1.0|0,0,0|-1.0|3|0,0|1|1|NA|1|0|0,1|0|0|2|1.0|NA|1|1|1|1.0
3316485|M|1.0|0,0,0|-1.0|3|0,0|0|1|人力资源/行政/后勤|-1|0|NA|0|NA|NA|0.0|NA|NA|NA|NA|0.0
18041777|M|0.0|0,0,0|1.0|3|0,0|0|1|NA|-1|NA|NA|NA|NA|NA||3|NA|NA|NA|-1.0
15262355|M|2.0|0,0,0|-1.0|2|0,0|0|1|其他|NA|0|0,0|0|0|5|0.0|1|1|1|0|0.0
15105366|M|-1.0|0,0,0|-1.0|2|1,1|-1|1|咨询/顾问|-1|0|0,1|0|0|5|1.0|3|-1|1|-1|1.0
18477091|M|-1.0|0,0,0|2.0|2|0,0|0|0|人力资源/行政/后勤|-1|0|1,0|-1|0|3|0.0|3|-1|1|0|0.0
27385167|M|-1.0|0,0,0|2.0|3|0,0|-1|1|销售|-1|0|0,0|0|0|5||1|0|0|-1|-1.0
29792192|M|-1.0|0,0,0|1.0|3|0,0|0|1|教育/培训|1|0|0,0|0|0|5|0.0|1|1|1|1|0.0
2646334|M|0.0|0,0,0|0.0|2|0,0|-1|1|其他|-1|0|0,0|0|0|5|0.0|1|1|1|1|0.0
1787025|M|0.0|0,0,0|-1.0|3|0,0|-1|1|自由职业者|-1|0|NA|1|0|5|2.0|3|1|1|-1|2.0
18649126|M|2.0|0,0,0|1.0|3|0,0|1|1|其他|NA|NA|0,1|0|0|2|1.0|1|0|1|0|1.0
29171759|M|-1.0|0,0,0|2.0|3|0,0|0|1|教育/培训|-1|0|NA|0|0|5|2.0|3|1|NA|0|-1.0
