id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where2|where0|where1|marriage0|marriage1|look0|look1
3773165|M|31|170|4|1|1|-1|0|-1|1|5|3|-1|0|-1|25.0|4|0|-1|0|0|1|0
20146770|M|46|163|1|0|1|1|1|0|0|5|0|0|-1|-1|27.5|1|0|-1|1|1|1|1
29587913|M|24|166|3|-1|1|-1|0|0|0|3|1|1|1|0|23.0|0|0|0|0|0|0|1
13090187|M|47|158|2|0|1|-1|1|0|0|5|1|0|0|1|25.5|1|0|-1|1|1|1|1
15616876|M|31|163|1|-1|0|0|0|0|0|5|0|0|0|0|25.0|2|0|0|1|0|0|0
15206602|M|30|167|2|0|1|-1|0|0|1|5|1|0|1|-1|29.5|0|0|0|0|0|0|0
27659411|M|25|160|3|-1|1|0|0|0|0|3|0|0|0|0|-1.0|2|1|0|0|0|1|0
2935345|M|28|160|2|-1|0|-1|0|0|0|5|3|0|0|1|27.0|1|1|1|0|0|0|0
28244115|M|31|163|2|0|1|-1|0|0|1|5|3|1|1|0|25.0|2|0|0|0|0|1|1
32802092|M|27|170|1|-1|1|-1|0|-1|0|5|1|0|0|1|27.0|1|0|0|0|0|0|1
1885580|M|29|168|2|-1|1|0|0|-1|0|0|0|0|0|0|24.0|1|1|1|0|0|0|0
1975374|M|35|160|3|0|1|-1|0|-1|1|2|3|1|1|1|22.5|3|1|0|0|0|0|0
29474575|M|29|161|1|0|1|-1|0|-1|0|3|3|0|1|1|22.5|4|0|-1|0|0|0|0
19480277|M|23|165|3|0|1|-1|1|-1|0|5|1|0|-1|0|22.0|3|1|0|0|0|1|0
15605128|M|32|155|3|-1|1|-1|0|0|0|5|3|0|0|0|21.5|1|-1|-1|0|0|0|0
18560669|M|31|159|2|0|1|-1|0|-1|0|5|3|1|1|1|24.0|1|0|0|0|0|0|1
2571436|M|36|150|3|1|1|-1|0|0|0|2|3|1|1|1|24.0|3|1|0|0|0|1|0
2705461|M|31|164|5|2|0|-1|0|-1|1|5|3|-1|1|0|23.5|0|0|0|0|0|1|0
46875617|M|36|160|3|0|1|0|0|0|0|5|1|1|0|1|-1.0|2|-1|1|0|0|0|0
52041671|M|29|160|2|0|1|-1|0|0|1|2|3|0|1|0|27.5|3|0|0|0|0|1|0
14815024|M|34|155|2|-1|1|-1|0|-1|0|5|1|1|1|1|20.5|3|0|-1|0|0|0|1
1668910|M|35|163|2|-1|1|0|0|0|0|5|1|-1|1|0|26.0|2|-1|1|0|0|0|0
17240411|M|31|160|2|0|1|-1|0|-1|0|3|3|1|1|1|21.5|3|0|-1|0|0|0|0
3166330|M|31|160|3|1|1|0|0|0|0|0|1|0|1|-1|24.0|2|0|1|0|0|0|0
3157192|M|31|160|3|-1|1|-1|0|0|0|5|3|1|1|0|27.5|2|1|0|0|0|0|0
43011828|M|28|158|3|0|1|-1|0|1|0|5|3|1|0|0|26.0|1|0|1|0|0|0|0
4164027|M|28|162|2|-1|1|0|0|0|0|5|3|-1|1|-1|24.0|3|0|0|0|0|0|0
12308645|M|34|162|3|-1|1|-1|0|0|0|5|1|1|1|-1|25.0|2|0|0|0|0|0|1
26510009|M|28|160|2|-1|1|0|0|0|0|2|1|1|1|0|22.5|2|-1|1|0|0|0|0
16030015|M|28|160|1|-1|1|0|0|0|0|2|3|1|0|0|26.0|1|0|-1|0|0|0|0
2270202|M|37|160|3|0|1|-1|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|0
22087615|M|38|160|1|0|0|0|0|0|0|0|3|0|0|0|-1.0|1|-1|-1|1|1|0|0
2834409|M|32|181|3|1|1|1|0|-1|0|5|1|1|1|0|20.0|3|1|1|0|0|0|1
1337718|M|40|158|6|0|1|-1|1|1|0|0|0|0|0|0|30.0|3|-1|-1|0|0|0|0
4911559|M|27|162|2|-1|1|-1|0|-1|0|5|1|0|1|0|23.0|2|0|0|0|0|0|0
14994968|M|32|163|2|0|1|0|0|0|0|5|3|0|1|0|24.5|0|0|0|0|0|0|0
3346651|M|34|160|5|1|1|1|0|0|0|5|3|0|1|-1|23.5|0|0|0|1|1|0|0
87957078|M|24|174|3|1|1|1|0|-1|1|5|3|-1|0|-1|16.333333333333332|0|0|0|0|0|0|1
22614389|M|28|161|2|-1|1|-1|0|-1|0|5|3|0|1|0|21.0|3|1|0|0|0|0|0
4933369|M|28|177|3|-1|1|0|0|-1|0|5|0|0|0|0|18.333333333333332|3|0|0|0|0|1|1
34258969|M|30|160|2|0|1|0|0|0|0|5|-1|-1|1|0|22.5|3|-1|-1|0|0|1|0
1158882|M|35|155|2|-1|0|-1|0|0|0|0|0|0|0|0|-1.0|4|1|0|0|0|0|0
2083097|M|35|160|3|-1|1|-1|0|0|0|0|0|0|0|0|25.0|0|0|0|0|0|0|0
1406809|M|36|160|2|0|1|-1|0|0|0|0|0|0|0|0|25.5|3|1|0|1|0|0|0
51086680|M|24|165|2|0|1|0|0|0|0|5|1|-1|0|-1|25.5|1|0|1|0|0|0|0
4440033|M|36|162|3|0|1|-1|1|0|0|0|3|0|0|0|26.0|1|1|0|1|1|0|0
12458709|M|42|169|3|2|0|-1|1|0|0|3|1|-1|0|-1|29.5|4|0|-1|1|1|1|0
32513778|M|28|158|1|-1|1|0|0|-1|0|5|0|0|1|-1|21.5|2|1|0|0|0|0|0
13693275|M|33|160|2|2|1|1|0|-1|0|5|1|1|1|1|-1.0|4|0|-1|0|0|0|0
2469585|M|27|165|2|-1|1|-1|0|0|0|2|1|0|1|-1|32.5|3|-1|1|0|0|0|0
3013182|M|32|168|2|-1|1|-1|0|0|0|5|3|0|0|-1|24.5|2|1|1|0|0|1|0
22270681|M|35|162|3|-1|1|-1|0|0|0|5|1|-1|0|0|-1.0|1|1|1|1|1|0|0
2375111|M|37|165|3|0|1|0|1|0|0|0|3|0|1|0|27.5|3|0|1|1|0|0|0
50430604|M|30|155|2|0|1|-1|0|0|0|2|1|1|0|1|23.5|0|0|0|0|0|0|0
11502156|M|38|169|3|1|1|-1|0|0|0|5|3|1|1|1|26.5|0|0|0|0|0|0|0
14263766|M|31|165|2|-1|1|-1|0|0|0|2|0|1|1|0|28.0|3|0|0|0|0|0|0
11705410|M|28|167|3|-1|1|-1|0|0|1|5|1|1|1|0|27.5|3|0|0|0|0|0|0
39350926|M|32|172|5|0|1|-1|0|-1|0|5|1|0|0|0|-1.0|3|1|1|1|0|1|1
4467686|M|30|162|3|0|1|-1|0|0|0|5|3|1|1|0|22.5|1|0|0|0|0|1|0
20355096|M|30|160|3|0|1|0|0|0|0|0|3|0|1|-1|-1.0|0|0|0|0|0|0|1
1794901|M|34|163|2|0|1|-1|0|0|0|0|3|0|1|0|27.5|3|1|0|0|0|0|0
46074081|M|27|165|3|0|1|-1|0|0|0|0|1|1|0|0|-1.0|3|1|1|0|0|0|0
19218244|M|33|171|2|0|1|-1|0|0|0|5|3|1|1|0|28.0|2|1|0|0|0|1|0
24964729|M|26|163|2|0|1|-1|1|0|1|5|1|0|1|1|21.5|4|0|-1|0|0|0|1
11487733|M|33|165|2|1|1|-1|1|0|0|3|1|0|1|0|22.5|3|1|0|0|0|1|1
20357743|M|32|160|2|-1|1|-1|0|0|0|5|3|0|1|-1|-1.0|3|1|0|1|0|1|0
3797712|M|29|162|2|0|1|1|1|-1|0|5|3|1|1|0|24.0|1|0|-1|0|0|1|0
2118449|M|30|173|3|0|1|0|0|0|0|0|0|0|0|0|27.5|3|0|0|0|0|0|0
116596331|M|22|155|1|0|1|-1|0|1|1|3|3|0|1|0|25.0|3|-1|-1|0|0|1|0
42337156|M|23|158|1|0|1|-1|0|0|0|3|1|0|1|1|22.5|3|1|0|0|0|0|0
20245411|M|39|150|1|-1|0|0|0|1|0|3|0|1|-1|1|27.0|1|0|-1|1|1|0|0
27489698|M|27|160|2|0|1|0|0|0|0|5|3|0|0|-1|23.0|3|-1|-1|0|0|0|1
12687631|M|34|162|4|1|1|-1|0|0|0|5|3|0|1|-1|26.5|3|1|1|0|0|0|0
1863190|M|32|163|3|0|1|-1|0|1|0|0|0|0|0|0|29.5|1|0|-1|0|0|0|0
20074171|M|39|163|3|1|1|1|0|0|0|2|3|0|0|0|28.5|3|0|-1|1|1|1|1
14293876|M|27|170|2|-1|1|0|0|0|0|5|0|0|0|0|-1.0|3|1|0|0|0|0|0
14847166|M|41|156|1|-1|1|0|0|-1|0|2|1|-1|-1|0|21.5|4|0|-1|1|1|0|0
17372068|M|28|155|7|0|0|0|0|0|0|0|0|0|0|0|23.0|2|0|0|0|0|0|0
20980019|M|28|168|2|0|1|-1|1|-1|0|3|1|0|0|0|22.5|3|1|1|0|0|0|0
13266426|M|31|155|3|0|1|-1|0|1|1|3|3|0|1|0|25.0|4|0|-1|0|0|1|0
5062081|M|32|161|2|-1|1|-1|0|-1|0|2|1|-1|1|1|23.5|1|0|1|0|0|0|0
11644461|M|27|165|2|-1|1|-1|0|0|0|5|3|0|1|1|27.5|4|0|-1|0|0|0|0
19180460|M|28|160|3|0|1|0|1|0|0|5|-1|0|1|0|23.0|0|0|0|0|0|0|0
41626533|M|29|162|2|-1|1|0|0|0|0|5|1|1|1|1|27.5|1|0|0|0|0|0|1
3914010|M|30|164|3|0|1|-1|0|-1|0|3|3|0|1|0|26.0|4|1|0|0|0|0|1
52803591|M|27|160|1|0|1|-1|0|0|0|5|3|0|1|0|26.5|2|1|1|0|0|0|0
12541967|M|41|165|2|0|1|1|0|-1|0|5|1|1|-1|0|27.5|3|1|0|1|1|1|0
2295717|M|31|160|5|1|1|-1|0|0|0|0|0|0|1|0|24.0|0|0|0|0|0|0|0
15709141|M|38|160|1|0|1|-1|0|-1|0|0|3|1|0|0|22.5|2|1|0|1|0|0|0
22635087|M|28|169|2|0|1|-1|0|-1|0|5|3|0|1|0|-1.0|3|1|1|0|0|0|1
17354574|M|28|164|2|0|1|-1|0|0|0|5|1|0|0|1|24.0|0|0|0|0|0|0|0
38153937|M|33|156|5|0|1|-1|0|0|0|5|3|0|1|0|26.0|2|-1|1|0|0|1|0
43299619|M|25|159|2|0|1|-1|0|0|0|0|3|0|1|1|-1.0|3|0|-1|0|0|0|0
4704962|M|34|162|5|0|1|1|0|-1|0|5|1|-1|0|-1|23.0|0|0|0|0|0|0|1
4906575|M|33|163|3|-1|1|-1|0|2|0|5|3|1|1|1|50.0|3|0|-1|0|0|1|0
1423367|M|32|158|3|0|1|-1|0|0|0|5|3|0|1|0|22.5|3|0|0|0|0|0|0
17116256|M|40|156|2|-1|1|0|0|0|0|5|1|1|0|1|22.5|3|0|0|1|0|0|0
18187620|M|32|163|5|0|1|-1|0|1|0|5|1|0|1|0|28.0|2|-1|1|0|0|1|1
17752224|M|31|160|3|0|0|0|0|0|0|0|0|0|0|0|-1.0|0|0|0|0|0|0|0
4842268|M|32|160|3|0|1|-1|0|0|1|3|1|0|1|0|25.0|4|0|-1|0|0|0|0
26100425|M|24|164|3|0|1|-1|0|-1|0|5|3|0|1|0|25.0|3|1|0|0|0|1|0
84828430|M|27|162|3|1|1|-1|0|0|0|2|3|1|1|0|26.0|0|0|0|0|0|0|0
13362535|M|34|162|1|0|1|-1|0|0|0|3|1|1|1|1|23.0|3|0|1|0|0|1|0
5244023|M|32|165|2|0|1|1|1|-1|0|3|-1|0|1|-1|-1.0|0|0|0|0|0|0|0
22875815|M|31|160|1|-1|1|-1|0|0|1|3|3|0|0|0|-1.0|1|0|0|0|0|1|0
4100654|M|38|160|2|1|1|-1|0|0|0|0|0|0|0|0|26.5|1|0|-1|0|0|0|0
23392165|M|32|165|2|-1|1|-1|1|-1|0|5|1|-1|1|0|26.0|3|-1|-1|0|0|0|0
14184647|M|30|166|1|-1|1|-1|0|0|1|5|1|0|1|1|27.0|4|0|-1|0|0|0|0
112392697|M|20|165|1|0|1|-1|0|-1|0|3|3|1|0|0|21.5|1|-1|1|0|0|1|0
1968805|M|40|158|3|0|1|0|1|0|0|5|3|1|0|0|24.0|1|0|-1|1|0|0|0
3600896|M|33|164|3|1|1|-1|0|1|0|0|3|-1|1|-1|30.0|0|0|0|0|0|0|0
11559944|M|28|160|2|1|1|-1|0|0|0|3|1|1|1|0|21.0|3|-1|1|0|0|0|0
2245115|M|31|166|2|0|1|-1|0|0|0|5|1|0|1|0|26.0|0|0|0|0|0|0|0
3777416|M|28|160|3|-1|1|0|0|-1|0|0|0|0|0|0|23.5|3|0|1|0|0|0|0
12995000|M|30|163|3|0|1|0|0|0|0|5|0|1|1|0|-1.0|3|-1|1|0|0|0|0
14913146|M|30|170|5|0|1|-1|0|0|0|3|3|0|1|0|-1.0|3|1|1|0|0|0|0
39546730|M|29|158|3|0|1|-1|0|0|0|5|3|1|1|0|23.5|0|0|0|0|0|0|1
12494800|M|30|162|2|0|1|-1|0|0|0|5|1|1|0|0|26.0|3|0|0|0|0|0|0
4022708|M|31|160|2|0|1|-1|0|1|0|3|3|0|1|0|30.0|0|0|0|0|0|0|1
15904143|M|29|171|3|0|1|1|0|-1|0|3|1|1|0|0|26.5|3|-1|1|0|0|0|0
3858679|M|35|160|2|-1|1|-1|0|0|0|5|3|1|1|0|22.5|1|0|1|0|0|0|0
18790366|M|27|158|2|-1|1|-1|0|2|1|2|3|1|1|-1|25.0|3|0|1|0|0|0|0
1197439|M|33|160|2|-1|1|-1|0||0|0|0|0|0|0|24.0|1|-1|1|0|0|0|0
2573935|M|29|165|2|-1|1|-1|0|0|0|5|1|0|0|0|26.5|2|0|0|0|0|0|1
38560353|M|26|155|2|0|1|-1|0|0|0|5|3|0|0|1|22.5|1|0|1|0|0|0|0
3805827|M|29|160|3|0|1|-1|0|0|0|5|3|1|1|0|23.0|3|1|0|0|0|0|1
12536790|M|33|166|2|-1|1|-1|0|0|0|3|1|1|1|-1|27.5|2|1|1|0|0|0|0
3305034|M|31|165|3|0|1|-1|0|1|0|5|3|1|1|-1|30.0|0|0|0|0|0|1|0
3914101|M|45|165|3|-1|1|0|0|-1|0|0|1|1|0|0|26.5|0|0|0|1|1|0|0
45264169|M|29|172|3|0|1|0|0|-1|0|2|3|1|1|-1|55.0|0|0|0|0|0|0|0
9078230|M|29|158|3|0|1|-1|0|0|0|5|3|1|1|0|24.0|0|0|0|0|0|0|0
6029026|M|32|165|3|-1|1|-1|0|0|0|3|1|-1|1|0|27.5|3|-1|1|0|0|0|0
11488675|M|33|160|2|-1|1|0|0|-1|0|5|1|1|0|1|-1.0|1|0|-1|0|0|0|0
3703705|M|33|155|2|0|1|-1|0|0|0|2|1|1|1|0|24.0|3|-1|-1|0|0|0|0
5102146|M|26|165|3|-1|1|-1|0|0|0|5|3|0|1|-1|25.0|3|0|1|0|0|0|0
5152608|M|32|160|2|0|1|-1|0|-1|0|5|1|1|1|1|22.5|2|1|0|0|0|0|0
2380403|M|31|165|3|0|0|0|0|0|0|5|0|0|1|-1|-1.0|1|-1|-1|0|0|0|0
3678596|M|32|162|2|-1|1|-1|0|0|0|3|0|0|1|0|25.0|3|1|0|0|0|0|0
28220310|M|31|164|2|0|1|0|0|0|0|3|3|1|1|1|25.0|3|0|-1|1|0|1|1
15081712|M|30|162|3|0|1|-1|0|0|0|5|1|0|1|-1|24.0|3|-1|1|0|0|0|1
50391297|M|24|168|2|-1|0|0|0|0|0|3|3|0|1|1|-1.0|3|0|-1|0|0|0|0
7574965|M|33|172|6|-1|1|-1|0|-1|1|5|1|1|0|1|29.0|0|0|0|0|0|1|0
13334103|M|30|160|1|1|1|0|1|0|0|3|1|0|0|0|26.5|3|-1|-1|0|0|0|0
15015829|M|30|162|2|0|1|-1|0|1|0|5|1|0|1|0|29.0|0|0|0|0|0|0|1
27330028|M|27|160|3|0|1|-1|0|0|0|2|3|1|0|0|25.0|1|0|0|0|0|0|0
3527113|M|26|165|2|1|1|-1|0|0|0|5|-1|-1|1|0|25.0|0|0|0|0|0|0|0
15784381|M|28|168|2|0|1|-1|0|1|0|3|0|-1|0|0|29.5|0|0|0|0|0|1|1
27350212|M|28|160|1|-1|1|-1|0|0|1|5|1|-1|0|0|27.5|1|-1|-1|1|0|1|1
2841581|M|42|160|2|0|1|-1|0|0|0|3|3|1|1|0|23.0|3|-1|1|0|0|1|0
18482147|M|43|159|2|0|1|-1|1|0|0|5|1|1|0|0|25.5|4|0|-1|1|1|0|1
21491588|M|32|153|1|-1|1|-1|0|0|0|5|1|-1|1|0|23.0|1|0|-1|0|0|0|0
3081612|M|31|165|3|-1|1|0|0|0|0|0|0|0|0|0|25.0|3|0|0|0|0|0|0
19956170|M|29|160|2|-1|0|0|0|-1|0|5|1|0|0|0|22.5|3|0|0|0|0|0|0
8993115|M|30|160|3|0|1|-1|1|0|0|5|3|1|1|0|23.0|3|1|0|0|0|0|1
68348657|M|25|160|2|-1|1|-1|0|1|0|2|1|0|1|-1|26.0|3|0|0|0|0|0|0
2873888|M|26|160|2|-1|1|-1|0|0|0|0|0|0|0|0|22.5|1|0|-1|0|0|0|0
16410410|M|32|158|2|-1|1|-1|0|0|0|5|1|-1|0|1|23.5|1|0|-1|0|0|0|0
1937086|M|32|154|2|0|0|-1|0|0|0|5|1|0|1|1|21.5|4|0|-1|0|0|0|0
4249555|M|29|156|2|1|1|1|1|0|0|3|1|1|1|0|22.5|0|0|0|0|0|0|1
1055708|M|32|158|3|-1|1|-1|0|0|0|5|3|1|0|0|23.0|3|1|1|0|0|0|0
3630706|M|40|157|1|-1|1|-1|0|1|0|3|1|1|1|1|-1.0|2|1|0|0|0|0|0
19446060|M|28|164|2|1|1|-1|0|-1|0|5|3|1|1|1|24.0|0|0|0|0|0|0|0
27613945|M|32|161|3|0|1|-1|0|0|0|3|1|1|1|1|25.0|4|0|-1|0|0|0|0
19624476|M|29|162|1|-1|1|-1|0|0|0|5|1|0|1|0|24.5|3|0|0|0|0|0|1
4345781|M|35|158|2|-1|1|-1|0|-1|0|5|3|1|1|0|22.5|2|1|0|0|0|0|0
4890403|M|37|160|2|0|1|-1|0|0|0|5|3|-1|1|0|27.5|1|0|0|0|0|0|0
18306600|M|30|155|2|0|1|-1|0|-1|0|3|3|0|0|0|21.5|1|1|0|1|0|0|0
3299680|M|37|162|2|0|1|-1|1|0|0|3|3|1|1|-1|26.0|0|0|0|1|1|1|0
5487221|M|37|167|2|0|1|-1|0|-1|0|2|1|0|1|0|24.5|0|0|0|0|0|0|0
26397118|M|29|160|2|0|1|-1|0|0|1|5|1|1|1|1|-1.0|4|0|-1|0|0|0|0
2696093|M|39|167|2|0|1|-1|0|-1|0|0|0|0|0|0|24.5|0|0|0|0|0|0|0
13051921|M|32|160|3|-1|1|0|0|0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|0
28799204|M|39|165|1|-1|1|-1|1|0|0|5|1|1|-1|0|30.0|2|-1|1|1|1|0|1
5417668|M|37|160|2|-1|1|-1|0|0|0|5|3|1|1|1|25.0|4|0|-1|0|0|1|0
30635528|M|28|160|3|0|0|-1|0|0|0|5|1|0|1|1|-1.0|3|-1|-1|0|0|0|0
13797033|M|52|155|1|-1|1|0|1|1|0|2|0|-1|0|0|31.0|1|0|-1|1|1|0|0
14293510|M|35|168|1|0|1|-1|0|-1|0|5|1|1|0|0|29.0|3|1|1|0|0|0|1
5105378|M|26|162|2|0|1|-1|0|0|1|5|3|1|0|0|27.0|3|1|1|0|0|0|0
13089226|M|33|158|3|0|1|-1|0|0|0|2|0|1|1|1|23.0|3|0|0|0|0|1|0
33153896|M|29|152|2|0|0|-1|0|1|0|3|3|0|1|0|24.0|3|-1|-1|0|0|0|0
16449705|M|34|161|2|0|1|0|0|0|0|5|1|1|0|0|30.0|0|0|0|0|0|0|0
9638763|M|29|173|2|0|1|-1|0|0|0|5|1|0|1|0|29.0|0|0|0|0|0|0|0
28703513|M|28|165|3|0|1|-1|1|-1|0|5|3|1|1|-1|22.5|3|-1|-1|0|0|0|1
61493127|M|36|162|3|0|1|0|1|0|0|5|3|1|0|0|31.0|1|1|0|1|0|1|0
4475444|M|27|160|2|0|1|-1|0|0|0|5|3|1|1|0|23.5|1|-1|-1|1|0|0|0
48454528|M|28|160|3|0|0|0|0|0|0|3|3|1|1|-1|45.0|0|0|0|0|0|0|0
2287303|M|31|162|2|-1|1|-1|0|0|0|0|0|0|0|0|26.0|0|0|0|0|0|0|0
16654171|M|29|170|1|-1|1|-1|0|1|0|5|0|0|1|0|26.5|4|0|-1|0|0|1|0
1779930|M|32|168|2|0|1|-1|0|0|0|0|0|0|0|0|27.0|0|0|0|0|0|0|0
31914798|M|32|167|1|-1|1|0|0|0|0|5|-4|-1|0|0|-1.0|1|0|-1|0|0|1|1
21890821|M|30|165|2|0|0|0|0|0|0|0|0|0|0|0|-1.0|3|-1|1|0|0|0|0
29432045|M|22|163|2|0|1|-1|0|-1|0|5|3|0|0|0|24.0|3|1|0|0|0|1|0
20714138|M|28|160|2|0|1|-1|0|0|0|5|3|1|1|-1|23.0|4|0|-1|0|0|0|1
17824368|M|26|158|2|-1|1|-1|0|0|0|0|1|1|1|0|25.0|3|0|0|0|0|0|0
36068651|M|22|167|1|-1|1|-1|0|-1|0|3|-2|0|1|0|25.0|0|0|0|0|0|0|0
12334383|M|31|168|1|-1|1|-1|0|0|0|5|1|1|1|0|27.5|1|1|1|0|0|0|0
14646434|M|34|160|2|-1|1|0|0|0|0|0|3|0|1|0|22.5|3|0|-1|0|0|0|0
39026660|M|28|160|2|0|1|-1|0|-1|0|5|3|1|1|0|23.5|3|0|0|1|1|0|1
23357264|M|30|156|3|1|1|0|0|0|0|3|1|0|1|1|21.0|3|0|-1|0|0|1|0
64295095|M|21|160|2|0|1|0|0|1|0|2|3|0|1|0|55.0|0|0|0|0|0|1|1
1234724|M|32|172|2|-1|1|-1|0||0|0|0|0|0|0|28.5|4|0|-1|0|0|0|0
3798856|M|39|158|2|0|1|-1|0|0|0|5|1|1|0|1|26.5|1|-1|-1|1|1|1|1
19718536|M|30|162|3|1|1|0|0|0|0|5|0|0|1|-1|25.0|3|-1|-1|0|0|0|0
20313442|M|27|155|2|-1|1|-1|0|0|0|3|1|0|0|1|22.5|3|-1|1|0|0|1|0
25966871|M|26|162|1|-1|1|0|0|0|0|3|0|1|1|0|-1.0|2|1|0|0|0|0|0
12354542|M|30|165|3|1|1|-1|0|0|0|5|3|1|1|1|27.0|0|0|0|0|0|0|0
4223610|M|31|160|1|0|1|-1|0|1|0|3|1|0|1|1|-1.0|3|1|0|0|0|0|0
2991884|M|30|163|2|-1|1|-1|0|0|0|5|3|0|0|0|25.5|0|0|0|0|0|0|0
39548923|M|23|150|1|-1|1|-1|0|-1|0|3|3|1|1|1|19.0|1|1|0|0|0|0|0
2085317|M|28|161|2|-1|1|-1|0|0|0|0|0|0|0|0|25.5|0|0|0|0|0|0|0
55609522|M|22|162|1|0|1|-1|0|-1|0|5|3|0|1|0|22.5|3|1|1|0|0|0|0
13090278|M|27|160|2|-1|0|0|0|0|0|0|0|0|0|0|-1.0|1|0|0|0|0|0|0
2820972|M|28|170|2|-1|1|-1|0|-1|0|3|3|1|0|0|24.5|3|1|0|0|0|0|0
1114856|M|31|163|2|-1|1|-1|1|1|0|5|3|-1|-1|1|26.0|1|1|0|0|0|0|1
19917875|M|55|162|2|-1|1|0|1|0|0|2|0|0|0|0|27.5|3|1|1|1|1|1|0
17886493|M|50|158|2|0|1|-1|1|1|0|3|0|0|-1|-1|30.0|1|1|0|1|1|0|0
27315130|M|30|160|3|1|1|0|1|0|0|5|3|-1|1|-1|23.5|3|0|0|0|0|0|0
29822500|M|26|157|1|0|1|-1|1|0|0|3|3|0|1|-1|25.0|3|1|1|0|0|0|1
35102211|M|27|153|1|0|1|-1|0|0|0|3|3|1|1|-1|-1.0|0|0|0|0|0|0|0
12685371|M|35|162|2|-1|1|0|0|0|0|5|0|0|1|0|26.5|1|0|0|0|0|1|0
15885400|M|27|165|3|1|1|0|1|1|0|2|1|1|1|-1|27.5|3|0|0|0|0|0|1
1881782|M|32|155|2|1|1|-1|0|0|0|0|3|1|1|0|22.0|2|1|0|0|0|0|0
2172065|M|28|156|2|-1|1|-1|0|0|0|0|0|0|0|0|22.5|4|0|-1|0|0|0|0
15912029|M|29|174|2|1|1|-1|1|-1|0|5|1|0|1|0|18.333333333333332|3|-1|-1|0|0|0|0
1420992|M|48|162|3|1|1|0|1|0|0|5|1|1|0|0|29.0|4|0|-1|1|1|0|0
38612874|M|27|160|3|-1|1|-1|0|0|0|5|3|1|1|-1|-1.0|3|1|0|0|0|1|0
11900076|M|30|155|2|0|1|-1|0|0|0|5|0|0|0|0|22.5|4|0|-1|0|0|0|0
4720596|M|51|154|2|0|1|-1|1|-1|0|3|1|0|-1|0|24.0|3|0|0|1|1|1|0
2702550|M|31|160|2|0|1|1|0|-1|0|0|3|1|0|0|22.5|1|0|1|0|0|0|0
32065503|M|28|157|3|-1|0|-1|0|0|0|3|3|0|1|1|-1.0|2|0|0|0|0|0|0
2753041|M|36|155|2|-1|1|-1|0|0|0|0|0|0|0|0|25.5|3|0|1|0|0|0|0
4159531|M|28|158|2|-1|1|-1|0|-1|0|5|1|0|1|0|22.5|3|1|0|0|0|0|0
20785378|M|35|165|1|0|1|-1|0|1|0|5|1|1|1|0|30.0|2|-1|1|1|1|0|0
30384598|M|31|174|2|0|1|-1|0|-1|1|3|1|1|1|1|19.333333333333332|3|1|1|0|0|0|1
5047610|M|32|160|5|0|1|0|0|-1|0|5|3|0|1|0|21.0|3|-1|1|0|0|0|0
32819380|M|26|160|2|0|1|-1|0|0|0|3|1|1|1|0|-1.0|1|0|-1|0|0|0|1
4100762|M|31|160|3|0|1|-1|1|-1|0|2|0|0|1|-1|22.0|3|1|0|0|0|0|0
12386633|M|26|155|1|-1|1|-1|0|0|0|3|1|1|1|1|45.0|1|0|0|0|0|0|0
1878903|M|30|157|2|-1|1|-1|0|0|1|5|3|0|1|0|22.0|4|0|-1|0|0|0|1
2279168|M|29|165|2|-1|1|-1|0|0|0|5|-1|0|0|-1|26.5|3|-1|1|0|0|1|0
31878921|M|22|160|1|-1|1|-1|0|0|0|2|3|1|1|1|21.5|1|0|-1|0|0|0|0
10238848|M|35|160|2|1|0|0|1|0|0|5|1|0|0|0|-1.0|1|0|0|0|0|0|0
16462498|M|37|165|2|-1|1|0|0|0|0|0|3|0|0|0|25.0|2|1|0|1|0|0|0
13142674|M|33|165|2|-1|1|0|0|0|0|5|1|0|1|0|-1.0|3|0|-1|0|0|0|0
12396125|M|27|160|2|0|1|-1|0|0|0|5|1|-1|1|0|24.0|4|0|-1|0|0|0|0
1918000|M|32|172|3|0|1|-1|0|-1|0|0|0|0|0|0|27.5|4|0|-1|0|0|0|0
1218794|M|34|158|2|0|1|-1|0|0|0|5|1|0|0|0|25.0|4|0|-1|0|0|0|0
22179685|M|38|155|1|0|1|-1|0|0|0|5|1|1|0|1|23.5|2|1|0|0|0|0|0
12791914|M|32|164|2|-1|1|-1|0|1|0|5|-1|-1|0|-1|30.0|0|0|0|0|0|0|0
26016678|M|33|159|1|2|0|1|1|0|0|5|1|1|0|1|24.0|3|0|-1|1|1|0|1
4939661|M|37|160|3|1|1|-1|0|0|0|5|1|0|1|0|25.0|0|0|0|0|0|0|0
22632964|M|30|163|2|-1|1|0|0|0|0|0|0|0|0|0|-1.0|1|1|0|0|0|0|0
22960051|M|33|161|3|0|1|1|1|0|0|0|1|1|0|0|-1.0|0|0|0|0|0|0|0
14183613|M|27|160|1|-1|1|0|0|0|0|5|1|1|1|1|-1.0|3|0|0|0|0|0|0
12057758|M|33|160|2|-1|1|-1|0|0|0|5|1|1|1|1|30.0|3|0|0|0|0|0|0
28481826|M|26|165|3|-1|1|0|0|-1|0|5|1|0|1|-1|-1.0|3|0|0|0|0|0|1
