id|gender|age|height|edu|salary|nation|car|house|body|face|hair|smoke|drink|child|parent|bmi|where2|where0|where1|marriage0|marriage1|look0|look1|cluster
27860112|M|21|162|1|0.0|1|-1|0|1.0|0|3.0|1|-1|1|0|27.5|3|0|-1|0|0|1|0|4
17425257|M|48|160|4|2.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|-1|1|1|0|0|0|3
3383287|M|27|168|2|-1.0|1|-1|0|0.0|1|5.0|3|0|0|0|27.5|3|-1|1|0|0|0|0|0
20402198|M|31|164|2|-1.0|1|-1|0|0.0|1|5.0|3|0|0|-1|25.0|3|1|0|0|0|1|0|0
1655746|M|36|166|3|1.0|1|-1|0|0.0|0|0.0|0|0|0|0|26.0|0|0|0|0|0|0|0|3
2040695|M|32|160|2|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|22.5|0|0|0|0|0|0|0|3
15292558|M|31|168|2|0.0|0|1|1|-1.0|0|3.0|3|0|1|0|25.5|3|0|0|0|0|0|0|1
19402503|M|45|165|1|-1.0|0|-1|0|0.0|0|5.0|3|1|-1|0|30.0|1|-1|-1|1|1|1|1|2
44555784|M|26|165|2|1.0|1|-1|0|0.0|0|3.0|3|1|1|-1|25.0|3|0|1|0|0|0|0|5
12578061|M|31|172|2|-1.0|1|-1|0|0.0|0|2.0|3|1|1|0|31.0|3|0|1|0|0|0|0|5
12680747|M|28|160|2|-1.0|1|-1|0|-1.0|0|5.0|3|0|0|-1|21.0|2|0|0|0|0|0|0|5
17784067|M|32|165|3|0.0|1|-1|0|-1.0|0|5.0|1|0|0|0|23.0|0|0|0|0|0|1|0|5
11669921|M|32|155|2|-1.0|1|0|0|0.0|0|2.0|1|1|0|0|22.5|1|0|-1|1|0|0|0|3
13137086|M|37|160|2|-1.0|1|0|0|0.0|0|5.0|1|0|0|0|24.0|1|0|-1|1|1|1|0|2
15545832|M|30|168|3|0.0|1|0|0|1.0|0|0.0|1|-1|1|0|32.5|2|1|0|0|0|0|0|3
39421718|M|31|165|2|-1.0|1|-1|1|0.0|0|5.0|0|-1|1|-1|26.0|3|1|0|1|1|1|0|2
19325867|M|59|160|2|0.0|1|-1|0|0.0|0|3.0|3|1|-1|0|31.0|0|0|0|1|1|1|0|2
42900137|M|24|165|2|0.0|1|0|0|0.0|0|5.0|3|1|1|0|22.5|0|0|0|0|0|0|1|5
3438860|M|35|163|2|1.0|1|1|1|0.0|0|5.0|0|0|1|1|26.5|3|1|1|0|0|0|0|1
3716320|M|63|157|2|0.0|1|-1|1|-1.0|0|0.0|3|1|0|0|24.0|1|-1|-1|1|1|1|0|2
45228199|M|24|169|1|-1.0|1|0|0|1.0|0|5.0|1|0|1|0|30.0|3|0|1|0|0|0|0|5
7132376|M|27|160|1|-1.0|1|0|0|1.0|0|3.0|1|0|0|0|22.5|2|1|0|0|0|0|0|3
1065505|M|35|169|5|0.0|1|-1|0|-1.0|0|5.0|3|1|1|0|25.0|3|1|0|0|0|0|0|5
2243282|M|37|165|2|-1.0|0|0|0|0.0|0|0.0|0|0|0|0|37.5|3|-1|-1|0|0|0|0|3
26399564|M|25|155|2|-1.0|1|-1|0|0.0|0|5.0|3|-1|1|0|27.5|2|1|0|0|0|0|0|5
14964657|M|33|169|3|0.0|1|-1|0|0.0|0|3.0|1|1|1|1|25.5|3|1|1|0|0|0|0|5
23217434|M|29|160|3|0.0|1|-1|0|1.0|0|5.0|3|-1|1|1|-1.0|1|0|-1|0|0|1|0|4
34939950|M|30|164|1|1.0|0|1|1|0.0|0|2.0|-1|-1|1|0|-1.0|2|1|0|0|0|0|0|1
12321677|M|32|160|2|0.0|1|-1|0|0.0|0|3.0|1|1|1|0|25.5|4|0|-1|0|0|1|0|4
5333227|M|32|163|2|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|25.0|0|0|0|0|0|0|0|5
2532262|M|28|161|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.5|0|0|0|0|0|0|0|3
24820174|M|31|160|2|-1.0|1|0|0|0.0|0|5.0|0|0|0|0|-1.0|3|-1|1|0|0|1|0|3
12166679|M|34|165|2|-1.0|1|-1|0|-1.0|0|5.0|3|1|1|-1|22.0|3|1|1|1|0|1|0|5
1810979|M|31|168|2|0.0|1|-1|0|0.0|0|0.0|1|0|0|0|-1.0|2|1|0|0|0|0|0|3
14588153|M|38|155|3|0.0|1|0|1|0.0|0|0.0|3|-1|0|0|22.5|1|-1|1|1|0|1|0|1
11500002|M|32|160|2|-1.0|1|-1|0|0.0|0|0.0|1|-1|1|0|24.5|4|0|-1|0|0|0|0|4
3265594|M|31|160|2|-1.0|1|-1|0|0.0|0|0.0|0|0|1|-1|27.5|1|1|0|0|0|0|0|3
1332179|M|32|160|2|1.0|1|-1|0|0.0|1|5.0|1|1|0|-1|24.0|3|1|0|0|0|1|0|0
24281144|M|28|165|2|-1.0|1|0|0|0.0|0|5.0|3|0|1|0|27.5|2|1|0|0|0|1|0|5
13992204|M|30|166|3|0.0|1|0|1|-1.0|0|3.0|1|1|1|0|25.5|1|0|0|0|0|0|1|1
1623453|M|37|164|5|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.0|3|1|1|0|0|0|0|3
43370375|M|25|160|1|-1.0|1|-1|0|0.0|1|3.0|1|1|0|0|45.0|1|1|0|0|0|0|0|0
16848289|M|48|162|2|0.0|1|-1|1|0.0|0|5.0|1|0|0|0|30.0|3|0|0|1|1|0|1|2
14985110|M|29|165|1|0.0|1|-1|0|1.0|0|5.0|0|1|0|0|-1.0|0|0|0|1|1|1|1|2
28561535|M|26|170|3|0.0|1|0|0|1.0|0|0.0|3|1|0|1|35.0|0|0|0|0|0|0|0|5
14746204|M|51|160|2|0.0|1|-1|1|1.0|0|5.0|1|1|0|0|29.0|3|0|1|1|1|0|0|2
29646627|M|28|163|1|-1.0|1|-1|0|0.0|0|5.0|3|1|1|1|26.0|1|0|0|1|1|1|0|2
4980112|M|27|165|1|0.0|1|-1|0|0.0|0|5.0|1|0|1|1|28.0|1|1|0|0|0|0|0|5
20700722|M|32|158|2|-1.0|0|-1|0|0.0|1|2.0|1|0|1|0|25.0|0|0|0|0|0|0|1|0
29158378|M|31|162|3|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|31.0|1|1|1|0|0|0|1|5
5349208|M|28|163|2|-1.0|1|-1|0|-1.0|0|5.0|1|0|1|-1|24.0|3|0|-1|0|0|0|0|4
6561918|M|31|158|2|0.0|1|0|0|-1.0|0|3.0|3|1|0|0|23.0|4|0|-1|0|0|0|0|4
14203120|M|41|163|2|0.0|1|-1|0|0.0|0|0.0|0|0|1|1|-1.0|1|0|-1|0|0|0|0|3
19691327|M|31|160|3|-1.0|1|-1|0|0.0|0|5.0|3|1|0|-1|22.5|1|0|0|0|0|0|1|5
1805574|M|32|162|3|-1.0|1|-1|0|0.0|0|5.0|3|0|0|0|26.0|3|1|1|0|0|0|0|5
1179062|M|31|170|2|0.0|1|-1|0|0.0|0|2.0|1|1|1|-1|26.0|4|1|0|0|0|0|0|5
3197402|M|32|160|2|0.0|1|1|1|1.0|0|0.0|0|0|0|0|25.5|1|-1|1|0|0|0|0|1
4707793|M|33|164|3|0.0|1|1|0|0.0|0|3.0|1|0|1|0|30.0|1|0|1|0|0|0|0|5
19591344|M|24|160|3|0.0|0|-1|0|0.0|0|5.0|3|0|0|1|23.0|3|1|0|1|1|0|0|2
4331464|M|31|162|3|1.0|1|-1|1|0.0|0|5.0|3|0|1|0|26.5|0|0|0|0|0|0|0|1
19909212|M|30|164|2|-1.0|1|-1|0|0.0|0|3.0|1|-1|0|0|25.0|2|-1|1|0|0|0|1|5
23257119|M|35|155|1|1.0|1|-1|0|1.0|0|3.0|1|0|1|0|-1.0|0|0|0|0|0|0|0|5
3642582|M|33|161|3|1.0|1|-1|0|-1.0|0|5.0|3|0|1|0|24.0|4|0|-1|0|0|0|0|4
2624134|M|33|156|2|0.0|1|-1|0|-1.0|0|5.0|1|0|1|1|23.0|3|0|-1|0|0|0|0|4
1475450|M|36|163|2|0.0|1|-1|1|-1.0|0|0.0|0|1|0|1|26.5|0|0|0|0|0|0|0|1
20590200|M|34|160|3|0.0|1|0|0|0.0|0|0.0|3|1|0|0|-1.0|3|-1|-1|0|0|0|0|4
18396749|M|28|165|2|0.0|1|0|0|0.0|0|5.0|-4|-1|0|-1|24.5|0|0|0|0|0|0|0|3
22441896|M|43|170|2|-1.0|0|-1|1|0.0|0|0.0|0|0|0|0|-1.0|1|0|1|1|0|0|0|3
1264292|M|37|160|3|1.0|1|-1|0|0.0|0|0.0|1|0|1|0|-1.0|0|0|0|0|0|0|0|3
10696581|M|29|163|3|0.0|1|-1|0|-1.0|0|5.0|1|-1|1|1|23.0|0|0|0|0|0|0|0|5
2823461|M|33|158|2|1.0|1|-1|0|1.0|0|5.0|1|1|0|1|24.0|4|0|-1|0|0|0|0|4
64894025|M|36|160|2|-1.0|1|0|0|-1.0|0|5.0|0|0|0|0|26.0|0|0|0|1|1|1|0|2
22502737|M|39|165|1|0.0|0|-1|0|0.0|0|2.0|3|-1|0|0|-1.0|2|-1|1|1|0|0|0|3
15470282|M|28|170|3|0.0|1|-1|0|-1.0|0|0.0|3|-1|1|1|26.5|3|1|0|0|0|0|0|5
20362670|M|32|162|2|-1.0|1|-1|0|-1.0|0|5.0|1|0|0|0|24.5|1|0|0|0|0|1|0|5
46386950|M|34|130|1|-1.0|1|-1|0|-1.0|0|5.0|1|1|1|-1|50.0|1|1|0|1|1|0|0|2
14707392|M|30|164|3|-1.0|1|-1|0|0.0|0|3.0|3|1|1|-1|25.0|0|0|0|0|0|0|0|5
34367842|M|24|168|3|0.0|1|-1|0|-1.0|0|2.0|3|1|0|-1|-1.0|3|0|0|0|0|0|1|5
12790375|M|29|161|3|-1.0|1|-1|0|0.0|0|0.0|1|0|0|0|27.5|3|0|0|0|0|0|0|3
50412895|M|32|157|1|-1.0|0|-1|0|0.0|0|3.0|1|1|0|-1|24.0|3|-1|-1|1|0|0|0|4
5284353|M|28|155|2|0.0|1|-1|0|-1.0|0|3.0|1|0|1|1|20.0|0|0|0|0|0|0|0|5
4226002|M|27|165|3|0.0|1|-1|0|-1.0|0|5.0|1|1|0|-1|23.5|1|-1|-1|0|0|1|0|4
28675274|M|25|160|3|1.0|1|-1|0|0.0|0|5.0|3|0|1|1|-1.0|3|1|0|0|0|0|0|5
22335755|M|27|163|2|-1.0|1|-1|0|0.0|0|5.0|3|1|0|0|23.5|2|-1|1|0|0|1|1|5
21406412|M|30|168|3|0.0|0|0|0|0.0|0||1|0|0|1|-1.0|3|0|0|0|0|1|0|3
20454852|M|29|156|2|-1.0|1|0|0|0.0|0|3.0|3|1|1|1|22.0|3|1|0|0|0|0|0|5
12867165|M|31|167|3|0.0|0|-1|0|0.0|0|5.0|1|1|1|0|27.5|0|0|0|0|0|0|0|5
102132489|M|24|160|1|0.0|1|-1|0|0.0|0|3.0|0|0|0|0|27.5|1|0|0|0|0|0|0|3
12245571|M|30|163|3|-1.0|1|-1|0|0.0|1|5.0|3|1|1|0|25.0|1|1|1|0|0|0|1|0
22951383|M|34|156|3|-1.0|1|0|0|-1.0|0|5.0|1|1|1|0|22.5|1|-1|-1|0|0|1|0|4
3764037|M|34|162|2|0.0|1|-1|0|0.0|0|3.0|1|0|1|1|27.5|0|0|0|1|1|0|0|2
37140228|M|25|160|3|1.0|1|1|0|0.0|0|2.0|0|1|1|1|25.0|0|0|0|0|0|0|1|1
3316485|M|33|158|3|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.5|0|0|0|0|0|0|0|3
18041777|M|30|165|3|0.0|1|-1|0|0.0|0|0.0|3|0|0|0|-1.0|3|1|1|0|0|0|0|3
15262355|M|35|160|2|0.0|1|0|0|0.0|0|5.0|1|1|1|0|24.0|3|0|0|0|0|0|0|5
15105366|M|28|160|2|-1.0|1|-1|0|0.0|0|5.0|3|-1|1|-1|26.0|3|0|1|1|1|0|1|2
18477091|M|23|167|2|0.0|0|-1|0|-1.0|0|3.0|3|-1|1|0|24.0|0|0|0|0|0|1|0|5
27385167|M|28|168|3|-1.0|1|-1|0|0.0|0|5.0|1|0|0|-1|-1.0|3|-1|1|0|0|0|0|5
29792192|M|27|165|3|0.0|1|1|0|0.0|0|5.0|1|1|1|1|24.5|3|0|0|0|0|0|0|5
2646334|M|30|162|2|-1.0|1|-1|0|0.0|0|5.0|1|1|1|1|24.5|3|1|0|0|0|0|0|5
1787025|M|31|155|3|-1.0|1|-1|0|1.0|0|5.0|3|1|1|-1|27.0|3|0|1|0|0|0|0|5
18649126|M|34|163|3|1.0|1|0|0|0.0|0|2.0|1|0|1|0|26.0|3|0|0|0|0|0|1|1
29171759|M|28|176|3|0.0|1|-1|0|0.0|0|5.0|3|1|0|0|20.0|3|0|0|0|0|0|0|5
1313957|M|32|169|2|1.0|1|-1|0|0.0|1|5.0|3|-1|0|0|28.5|0|0|0|1|0|0|0|0
41364455|M|27|158|3|-1.0|1|1|0|0.0|0||1|1|1|-1|-1.0|1|-1|-1|0|0|0|0|3
12930256|M|39|158|2|-1.0|1|-1|1|1.0|0|5.0|1|1|-1|1|30.5|3|-1|-1|0|0|0|0|4
2201174|M|36|162|2|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.5|0|0|0|0|0|0|0|3
18116883|M|32|160|1|-1.0|1|-1|0|-1.0|0|5.0|1|1|0|1|25.0|3|0|-1|1|1|1|0|2
27854597|M|29|159|1|0.0|1|-1|0|0.0|0|5.0|1|0|1|0|27.0|3|1|0|0|0|0|0|5
2997830|M|33|157|2|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|24.0|2|1|0|0|0|0|0|3
12584752|M|29|162|1|-1.0|1|0|0|2.0|0|5.0|1|0|1|1|25.0|3|1|0|0|0|0|0|5
3487966|M|32|164|3|-1.0|1|0|0|0.0|0|0.0|0|0|1|0|24.0|3|-1|1|0|0|0|0|3
1378780|M|32|168|3|0.0|1|-1|0|-1.0|0|0.0|0|0|0|0|26.5|3|0|0|0|0|0|1|3
11733898|M|30|162|3|0.0|1|-1|0|1.0|0|5.0|3|1|1|1|-1.0|3|0|0|0|0|0|0|5
2543916|M|29|165|2|-1.0|1|-1|0|-1.0|0|5.0|1|0|1|1|45.0|3|1|0|0|0|0|0|5
14543529|M|25|160|2|0.0|1|-1|1|0.0|0|0.0|0|0|0|1|-1.0|3|-1|-1|0|0|0|0|3
60745658|M|24|158|2|0.0|1|-1|0|-1.0|0|3.0|-1|0|0|0|21.0|0|0|0|0|0|0|0|3
21847617|M|34|160|2|0.0|1|-1|0|0.0|0|5.0|1|0|1|1|25.0|3|1|0|0|0|0|0|5
28648265|M|28|168|3|0.0|1|-1|0|0.0|0|5.0|3|0|0|0|31.0|2|0|1|0|0|0|0|5
11578933|M|33|160|3|1.0|0|0|0|-1.0|0|0.0|0|0|0|0|22.5|3|1|0|0|0|0|0|3
3522290|M|28|156|1|-1.0|0|-1|0|-1.0|1|2.0|3|0|1|0|22.0|3|1|0|0|0|0|0|0
25290445|M|28|163|3|-1.0|1|0|0|0.0|0|0.0|3|-1|0|0|-1.0|0|0|0|0|0|0|0|3
15927140|M|29|168|2|0.0|1|0|0|-1.0|0|3.0|0|0|1|1|25.0|3|1|0|0|0|1|1|5
3683433|M|30|163|3|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|20.5|0|0|0|0|0|0|0|3
9831352|M|32|168|2|-1.0|1|-1|0|1.0|0|5.0|1|0|1|0|-1.0|2|-1|1|0|0|0|0|5
32857860|M|24|163|2|-1.0|1|0|0|-1.0|0|3.0|3|0|1|0|22.5|1|0|-1|0|0|0|0|4
2842871|M|30|160|2|0.0|1|0|0|0.0|0|5.0|0|1|0|1|23.5|1|1|0|0|0|1|0|5
12575844|M|38|165|3|3.0|1|1|1|0.0|0|5.0|1|0|0|0|28.0|4|0|-1|0|0|0|1|1
1213637|M|39|165|2|0.0|1|1|1|1.0|0|5.0|3|0|0|0|26.5|1|0|0|1|1|1|1|2
12153414|M|35|162|3|0.0|1|-1|0|0.0|0|5.0|3|0|1|0|24.5|3|1|1|0|0|1|0|5
20775759|M|35|155|3|1.0|1|1|0|1.0|0|5.0|3|1|0|0|22.5|3|0|-1|0|0|0|0|4
2550485|M|27|168|2|0.0|1|-1|0|0.0|0|5.0|3|1|1|1|30.0|0|0|0|0|0|0|0|5
1319153|M|31|175|2|-1.0|1|0|0|0.0|0|0.0|0|0|0|0|18.333333333333332|0|0|0|0|0|0|0|3
1985132|M|33|165|3|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|23.5|1|1|0|0|0|0|0|3
11936789|M|27|159|1|-1.0|1|-1|0|0.0|0|3.0|3|0|1|0|24.0|4|0|-1|0|0|0|0|4
3598226|M|33|155|2|-1.0|1|-1|0|-1.0|0|5.0|3|0|1|0|20.5|2|1|0|1|0|0|1|5
24148695|M|30|161|3|0.0|1|-1|0|-1.0|0|5.0|3|0|1|-1|22.0|3|0|0|0|0|1|0|5
2330254|M|29|160|1|-1.0|1|-1|0|0.0|0|5.0|1|1|1|-1|28.5|3|1|1|0|0|0|0|5
2209273|M|25|158|3|0.0|1|0|0|0.0|0|5.0|3|1|1|1|21.0|3|0|0|0|0|0|0|4
27508261|M|35|158|3|0.0|1|-1|0|0.0|0|5.0|1|1|0|1|-1.0|1|0|0|1|0|0|1|5
23735829|M|31|166|1|-1.0|1|-1|0|1.0|0|5.0|3|0|0|0|-1.0|1|0|0|1|1|0|0|2
4089942|M|33|164|3|0.0|1|-1|0|0.0|0|5.0|1|1|1|0|27.5|3|1|0|0|0|0|0|5
11913215|M|28|168|2|0.0|1|-1|0|0.0|0|5.0|3|1|0|-1|26.0|0|0|0|0|0|0|0|5
3312330|M|31|172|3|0.0|1|-1|1|-1.0|0|5.0|3|1|1|-1|25.0|1|1|0|0|0|0|1|1
4076998|M|27|160|3|-1.0|0|1|0|0.0|0|5.0|1|0|1|0|22.5|3|1|1|0|0|0|1|5
12594096|M|27|161|1|1.0|1|-1|0|-1.0|0|5.0|1|0|1|0|22.5|4|0|-1|0|0|0|0|4
27685381|M|25|160|1|-1.0|1|-1|0|0.0|0|5.0|-1|0|1|0|25.0|1|1|0|0|0|0|0|5
2934377|M|35|160|5|0.0|1|1|0|0.0|0|0.0|0|0|0|0|23.5|3|0|0|0|0|0|0|3
29003583|M|29|170|3|0.0|1|0|0|-1.0|0|5.0|3|1|1|0|26.0|4|0|-1|0|0|0|0|4
3032704|M|31|162|3|0.0|1|-1|0|-1.0|0|5.0|3|0|1|0|24.0|0|0|0|0|0|1|0|5
21923405|M|30|160|2|0.0|1|0|0|0.0|0|3.0|0|0|1|1|-1.0|4|0|-1|0|0|0|0|4
3361960|M|32|159|2|0.0|1|-1|1|-1.0|0|5.0|1|0|1|1|23.0|3|1|0|0|0|1|1|1
40730650|M|27|167|3|0.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|1|1|1|0|0|0|0|3
3236014|M|38|165|2|0.0|1|-1|1|-1.0|1|5.0|1|-1|-1|-1|24.0|2|0|0|0|0|1|1|0
13878002|M|29|168|2|-1.0|1|-1|0|0.0|0|3.0|1|1|1|0|-1.0|3|-1|1|0|0|0|0|5
18766492|M|39|165|2|0.0|1|-1|1|1.0|0|3.0|1|1|1|0|32.5|3|0|0|0|0|1|1|1
21797243|M|34|166|2|0.0|0|0|0|0.0|0|5.0|3|0|0|0|25.0|3|-1|1|0|0|1|1|5
13376807|M|26|165|2|-1.0|1|0|0|0.0|0|5.0|3|1|0|0|32.5|3|1|0|0|0|0|0|5
3381685|M|29|165|2|1.0|1|1|0|0.0|0|5.0|1|0|0|0|25.0|0|0|0|0|0|0|0|1
2313272|M|40|161|3|0.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.0|3|1|0|1|0|0|0|3
19586235|M|42|158|1|-1.0|1|-1|1|1.0|1|5.0|-1|0|0|0|25.0|2|0|1|1|1|1|1|2
2233162|M|35|165|2|-1.0|1|-1|0|0.0|0|0.0|0|0|1|1|27.5|4|0|-1|0|0|0|0|4
11756132|M|29|161|1|-1.0|1|-1|0|1.0|0|5.0|3|-1|0|1|25.0|4|0|-1|0|0|0|1|4
22468605|M|36|160|2|0.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|3|1|1|0|0|0|0|3
12256697|M|27|166|3|2.0|1|1|1|-1.0|0|5.0|3|1|0|0|24.0|3|1|0|0|0|1|0|1
11873502|M|28|164|3|0.0|1|1|1|0.0|0|3.0|-2|-1|1|-1|24.0|2|1|0|0|0|0|1|1
1455828|M|39|165|3|0.0|1|-1|0|-1.0|0|0.0|0|0|0|0|24.0|0|0|0|1|0|0|0|3
4843256|M|43|156|3|0.0|1|1|0|-1.0|0|3.0|1|-1|0|0|23.0|0|0|0|1|1|0|0|2
3001969|M|28|170|2|0.0|1|-1|0|-1.0|0|2.0|3|0|1|0|29.0|0|0|0|0|0|0|0|5
4904358|M|25|172|2|0.0|1|-1|0|0.0|0|5.0|1|0|1|-1|27.5|0|0|0|0|0|0|0|5
14716889|M|34|159|2|0.0|1|0|0|0.0|0|5.0|3|0|0|0|-1.0|2|1|0|0|0|0|1|5
2352786|M|29|162|3|1.0|1|-1|0|-1.0|1|3.0|1|0|1|1|21.0|4|0|-1|0|0|0|0|0
17770696|M|31|162|2|-1.0|1|-1|0|0.0|0|0.0|1|1|1|0|27.5|2|1|0|0|0|0|0|5
16239079|M|31|158|2|-1.0|1|0|0|-1.0|0|5.0|1|0|1|1|42.5|2|1|0|0|0|0|0|5
25998472|M|33|161|2|1.0|1|1|1|0.0|0|3.0|3|1|1|0|25.5|0|0|0|0|0|0|1|1
26346874|M|26|160|2|-1.0|1|-1|0|-1.0|0|3.0|3|0|1|1|23.0|2|1|0|0|0|0|0|5
21661531|M|27|161|3|0.0|0|-1|0|0.0|0|5.0|3|0|0|0|25.0|1|-1|-1|0|0|0|0|4
1581823|M|31|155|3|1.0|1|-1|1|0.0|0|0.0|0|0|0|0|22.5|4|0|-1|0|0|0|0|1
61022070|M|27|167|3|1.0|1|-1|0|0.0|0|3.0|3|-1|1|0|30.0|3|1|0|0|0|1|1|5
22717336|M|27|162|3|0.0|1|-1|0|-1.0|0|5.0|3|1|1|0|23.5|4|0|-1|0|0|0|1|4
82271950|M|28|176|3|0.0|1|1|1|-1.0|0|3.0|1|0|1|0|-1.0|1|1|0|0|0|0|0|1
19560388|M|30|162|1|-1.0|0|-1|0|0.0|0|5.0|3|0|0|-1|26.5|1|1|1|0|0|1|0|5
15955088|M|32|155|2|0.0|1|-1|0|-1.0|0|5.0|1|0|0|0|24.0|3|0|0|0|0|0|1|4
49052044|M|26|158|3|0.0|1|-1|0|0.0|0|2.0|3|0|1|0|22.5|3|1|1|0|0|0|0|5
22682815|M|31|160|3|-1.0|1|-1|0|0.0|0|5.0|3|-1|1|0|-1.0|1|0|0|0|0|0|0|5
1749803|M|39|164|3|0.0|1|-1|0|0.0|0|5.0|3|-1|1|0|28.0|0|0|0|0|0|0|1|5
4902063|M|29|162|3|0.0|1|-1|0|1.0|0|5.0|1|0|0|-1|27.5|3|0|1|0|0|1|0|5
17827144|M|32|163|2|1.0|0|-1|1|0.0|0|5.0|1|0|1|0|24.0|0|0|0|0|0|0|0|1
5006130|M|51|162|2|-1.0|1|-1|1|0.0|0|5.0|1|0|-1|0|27.5|3|1|1|1|1|1|1|2
4977636|M|33|155|1|-1.0|0|-1|0|0.0|0|3.0|1|0|0|0|24.5|1|0|-1|0|0|0|0|3
25994188|M|28|172|3|0.0|1|0|0|0.0|0|5.0|3|1|0|0|-1.0|0|0|0|0|0|0|0|5
35628048|M|25|167|4|1.0|1|1|0|0.0|0|3.0|1|1|1|1|26.0|4|0|-1|0|0|0|0|4
3696498|M|30|168|5|-1.0|1|-1|0|-1.0|0|0.0|0|0|0|0|26.0|2|1|0|0|0|0|0|3
14684372|M|55|168|3|1.0|1|1|1|0.0|0|3.0|1|1|0|0|29.0|2|-1|1|1|1|1|1|2
16100293|M|31|171|2|0.0|1|0|0|0.0|0|0.0|0|0|0|0|-1.0|0|0|0|0|0|0|0|3
12984937|M|30|153|2|0.0|1|-1|0|0.0|1|5.0|3|0|1|1|21.5|1|1|0|0|0|0|0|0
9177743|M|37|165|5|-1.0|1|0|0|0.0|0|5.0|1|1|1|0|22.5|0|0|0|0|0|0|0|5
29615288|M|37|162|3|0.0|1|0|0|-1.0|0|0.0|3|1|0|0|24.0|3|-1|1|0|0|0|1|3
12531212|M|30|165|3|0.0|1|-1|0|0.0|0|2.0|3|1|0|0|30.0|3|1|1|0|0|0|1|5
36854711|M|26|156|2|-1.0|1|-1|0|0.0|0|3.0|1|1|1|-1|26.5|0|0|0|0|0|0|0|5
28261861|M|27|164|3|0.0|1|-1|0|0.0|0|5.0|3|1|1|0|-1.0|1|0|0|0|0|1|0|5
14286446|M|33|162|2|0.0|0|0|0|0.0|0|0.0|0|0|0|0|-1.0|1|0|-1|0|0|0|0|3
4690247|M|30|165|3|1.0|1|-1|1|1.0|0|5.0|1|0|1|0|26.0|4|0|-1|1|1|0|0|2
3692836|M|31|162|2|-1.0|0|-1|0|1.0|0|5.0|-5|-4|-1|-1|28.0|0|0|0|0|0|1|1|3
21593284|M|26|162|2|-1.0|1|-1|0|-1.0|1|5.0|1|0|1|0|-1.0|1|-1|1|0|0|0|1|0
14782619|M|37|165|1|-1.0|1|0|0|0.0|0|5.0|3|1|0|0|31.0|1|0|-1|1|1|0|1|2
1713740|M|30|168|4|0.0|1|0|0|-1.0|0|5.0|0|0|0|0|24.0|0|0|0|0|0|0|0|3
13914958|M|30|158|3|-1.0|1|-1|0|0.0|0|5.0|3|0|0|1|25.0|2|0|0|0|0|1|0|5
14566618|M|30|160|2|-1.0|1|0|0|-1.0|0|5.0|1|1|1|0|22.5|1|0|0|0|0|1|0|5
2648933|M|32|167|3|-1.0|1|-1|0|0.0|0|0.0|0|0|0|0|25.0|3|0|0|0|0|0|0|3
5228884|M|37|158|2|0.0|1|-1|0|1.0|1|3.0|1|-1|0|0|30.0|4|0|-1|1|1|0|0|2
45562344|M|27|165|1|0.0|1|0|0|1.0|0|2.0|1|0|1|1|30.0|3|-1|-1|1|0|1|1|4
4015521|M|40|165|2|-1.0|1|-1|0|0.0|0|5.0|0|0|0|0|27.5|1|0|0|1|1|1|1|2
29712045|M|43|160|5|3.0|1|1|1|0.0|0|3.0|3|1|0|0|-1.0|0|0|0|1|1|1|1|2
11669802|M|30|160|2|-1.0|1|-1|0|0.0|1|5.0|3|1|1|-1|25.0|1|-1|-1|0|0|0|0|0
4436813|M|27|164|2|-1.0|1|-1|0|0.0|0|5.0|3|1|1|-1|-1.0|3|1|0|0|0|0|0|5
1602091|M|31|166|4|0.0|1|-1|0|0.0|0|0.0|0|1|-1|-1|28.5|3|1|0|0|0|0|0|3
8952235|M|47|159|2|0.0|1|-1|1|0.0|0|3.0|3|1|1|0|28.5|1|0|1|1|1|1|1|2
33334771|M|31|160|2|0.0|1|0|0|0.0|0|0.0|1|0|1|0|-1.0|1|-1|-1|0|0|0|0|3
3506064|M|30|171|3|0.0|1|-1|1|-1.0|1|5.0|1|0|1|0|28.5|1|1|1|0|0|0|1|0
19382184|M|26|160|2|0.0|1|-1|0|0.0|0|3.0|1|0|0|0|-1.0|4|0|-1|0|0|0|1|4
1000164|M|81|0|0|-1.0|0|-1|0|0.0|0|0.0|0|0|0|0|-1.0|0|0|0|0|0|0|0|2
4808948|M|29|160|2|-1.0|1|-1|0|0.0|0|5.0|1|1|1|-1|24.5|1|1|0|0|0|0|0|5
12275392|M|27|163|2|0.0|1|-1|0|0.0|0|5.0|3|0|1|1|23.5|2|0|0|0|0|0|0|5
